Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
684,"[60.100000000000001, 137.59999999999999]",0,synovial sarcoma, , , , 
8973,"[111.3, 248.5]",0,synovial sarcoma,0.9375,0.75,47.8107,0.4553
8857,"[5.5999999999999996, 235.09999999999999]",0,myxoid liposarcoma, , , , 
1069,"[199.5, 289.30000000000001]",0,myxoid liposarcoma,0.8421,0.5926,37.9607,0.4234
1568,"[209.09999999999999, 225.19999999999999]",0,lipoma, , , , 
11706,"[62.0, 63.200000000000003]",0,lipoma,1.0,1.0,21.3321,0.111
21636,"[41.0, 47.200000000000003]",0,well-differentiated liposarcoma, , , , 
9580,"[185.90000000000001, 197.19999999999999]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
375,"[102.8, 151.69999999999999]",0,dedifferentiated liposarcoma, , , , 
1135,"[238.0, 299.60000000000002]",0,dedifferentiated liposarcoma,0.7333,0.5238,28.5842,0.3048
17465,"[508.19999999999999, 615.5]",0,myxofibrosarcoma,0.7333,0.4231,23.8856,0.2776
4002,"[4.0999999999999996, 20.0]",0,leiomyosarcoma, , , , 
9168,"[27.0, 49.200000000000003]",0,leiomyosarcoma, , , , 
15358,"[12.800000000000001, 23.699999999999999]",0,leiomyosarcoma,1.0,0.8571,32.4966,0.2133
3215,"[110.8, 115.2]",0,malignant peripheral nerve sheath tumor, , , , 
4243,"[12.300000000000001, 13.300000000000001]",0,malignant peripheral nerve sheath tumor, , , , 
4962,"[129.09999999999999, 157.80000000000001]",0,malignant peripheral nerve sheath tumor, , , , 
19606,"[13.6, 15.4]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
20075,"[45.399999999999999, 46.700000000000003]",0,fibrosarcoma, , , , 
19291,"[30.0, 33.399999999999999]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
2994,"[8.3000000000000007, 43.399999999999999]",0,malignant fibrous histiocytoma, , , , 
19040,"[53.399999999999999, 110.8]",0,malignant fibrous histiocytoma,0.8571,0.6923,44.7017,0.4876
