Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
19201,"[110.09999999999999, 227.30000000000001]",0,synovial sarcoma,0.9375,0.625,42.341,0.4321
13240,"[62.700000000000003, 171.90000000000001]",0,myxoid liposarcoma, , , , 
68,"[412.39999999999998, 670.89999999999998]",0,myxoid liposarcoma, , , , 
5048,"[62.5, 272.60000000000002]",0,myxoid liposarcoma,0.9474,0.6429,45.6368,0.4927
2424,"[151.30000000000001, 163.59999999999999]",0,lipoma, , , , 
2175,"[3.6000000000000001, 3.7999999999999998]",0,lipoma,1.0,1.0,21.3321,0.111
22219,"[472.69999999999999, 589.20000000000005]",0,well-differentiated liposarcoma, , , , 
3373,"[108.09999999999999, 115.90000000000001]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
541,"[45.100000000000001, 81.700000000000003]",0,dedifferentiated liposarcoma, , , , 
8654,"[63.200000000000003, 130.0]",0,dedifferentiated liposarcoma,0.8,0.6,34.442,0.3483
11320,"[208.59999999999999, 326.0]",0,myxofibrosarcoma, , , , 
44,"[1150.5999999999999, 2247.3000000000002]",0,myxofibrosarcoma, , , , 
873,"[113.5, 255.19999999999999]",0,myxofibrosarcoma,0.8,0.6316,35.6731,0.3537
15919,"[19.800000000000001, 22.800000000000001]",0,leiomyosarcoma,0.8333,1.0,28.622,0.1796
2336,"[198.0, 219.19999999999999]",0,malignant peripheral nerve sheath tumor, , , , 
12863,"[70.400000000000006, 74.5]",0,malignant peripheral nerve sheath tumor, , , , 
11812,"[102.5, 103.8]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
167,"[894.39999999999998, 1050.7]",0,fibrosarcoma, , , , 
6220,"[43.299999999999997, 51.600000000000001]",0,fibrosarcoma, , , , 
4325,"[22.199999999999999, 25.300000000000001]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
17840,"[26.699999999999999, 64.099999999999994]",0,malignant fibrous histiocytoma,0.9048,0.5,34.819,0.4343
