Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
18406,"[151.69999999999999, 327.89999999999998]",0,synovial sarcoma,0.8125,0.6842,39.0489,0.3849
1763,"[47.600000000000001, 174.5]",0,myxoid liposarcoma, , , , 
1002,"[169.80000000000001, 256.30000000000001]",0,myxoid liposarcoma,0.9474,0.6207,44.3735,0.4858
3417,"[62.0, 67.5]",0,lipoma, , , , 
11079,"[142.90000000000001, 150.0]",0,lipoma,1.0,1.0,21.3321,0.111
10581,"[69.400000000000006, 70.900000000000006]",0,well-differentiated liposarcoma, , , , 
4144,"[41.100000000000001, 47.100000000000001]",0,well-differentiated liposarcoma, , , , 
8971,"[138.69999999999999, 148.30000000000001]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
6790,"[739.20000000000005, 1045.9000000000001]",0,dedifferentiated liposarcoma, , , , 
1602,"[134.5, 995.29999999999995]",0,dedifferentiated liposarcoma,0.8,0.5,30.0663,0.3265
18061,"[25.199999999999999, 100.90000000000001]",0,myxofibrosarcoma, , , , 
12145,"[93.799999999999997, 295.80000000000001]",0,myxofibrosarcoma,0.7333,0.5238,28.5842,0.3048
8926,"[29.5, 35.899999999999999]",0,leiomyosarcoma, , , , 
17945,"[129.5, 165.30000000000001]",0,leiomyosarcoma,0.8333,0.8333,26.7988,0.1774
12167,"[99.900000000000006, 109.0]",0,malignant peripheral nerve sheath tumor, , , , 
471,"[902.70000000000005, 957.89999999999998]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
22008,"[105.0, 126.7]",0,fibrosarcoma, , , , 
1076,"[130.59999999999999, 161.69999999999999]",0,fibrosarcoma, , , , 
20814,"[139.0, 172.40000000000001]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
8113,"[890.29999999999995, 1451.7]",0,malignant fibrous histiocytoma,0.7619,0.5714,33.5943,0.3962
