Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,163.7811403274536,2.0,0.9411859724266358,8.28521016311167,10.391666666666667,212.35549080536381,212.3671875,1594
