Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,237.00972723960876,2.1,0.9411825792624059,8.279509083044987,10.4,213.28418644571778,213.296875,2312
