Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,193.74257493019104,2.8,0.9406549595614033,8.285530989167107,11.450000000000001,213.2851957911563,213.296875,1877
