Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,202.23689246177673,2.3,0.9328009013045483,8.301486578321436,10.375,207.7021733244136,207.7109375,1962
