Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,212.57147932052612,2.0,0.9191819836782164,8.2940666343982,10.366666666666667,207.58716836580322,207.59375,2066
