Rule_Obj,Rule_Score
"[['ph-ecog', 'sex', 'ph-karno'], [['1.0', '3.0', '2.0'], ['1'], [60.0, 100.0]]]",0.9195665100607898
"[['ph-ecog', 'sex'], [['3.0', '2.0', '1.0'], ['1']]]",0.9191819836782164
"[['sex', 'age'], [['1'], [52, 77]]]",0.9175717902105454
"[['sex', 'ph-karno'], [['2', '1'], [50.0, 90.0]]]",0.9138300735964792
"[['ph-karno'], [[60.0, 80.0]]]",0.9138300735964792
"[['pat-karno', 'ph-ecog'], [[30.0, 70.0], ['3.0', '1.0', '0.0', '2.0']]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['age'], [[64, 82]]]",0.8911439215869417
"[['sex', 'age', 'ph-ecog'], [['2', '1'], [64, 82], ['0.0', '1.0', '3.0', '2.0']]]",0.8911439215869417
"[['ph-ecog', 'age'], [['2.0', '1.0', '0.0', '3.0'], [64, 82]]]",0.8911439215869417
