Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,143.3793284893036,1.6,0.9191819836782164,8.31126642771804,10.375,207.70051803315397,207.71484375,1395
