Rule_Obj,Rule_Score
"[['ph-karno', 'sex'], [[60.0, 100.0], ['1']]]",0.9328009013045483
"[['ph-ecog', 'sex'], [['1.0', '3.0', '2.0'], ['1']]]",0.9191819836782164
"[['ph-karno'], [[60.0, 90.0]]]",0.9138300735964792
"[['pat-karno', 'wt-loss'], [[70.0, 100.0], [-3.0, 10.0]]]",0.9123572988729205
"[['age'], [[39, 65]]]",0.9083333767784787
"[['ph-karno', 'pat-karno', 'ph-ecog'], [[60.0, 90.0], [40.0, 90.0], ['1.0', '2.0', '3.0']]]",0.9064975622149789
"[['wt-loss'], [[-5.0, 7.0]]]",0.9030506230896963
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['sex', 'age'], [['1'], [60, 82]]]",0.8987659990578546
"[['sex'], [['2']]]",0.8961060135679206
