Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,290.7135260105133,1.6,0.9191819836782164,8.284472104519756,11.558333333333332,207.55543647378136,207.56640625,2832
