Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,286.40902495384216,1.9,0.9191819836782164,8.290244851532583,11.841666666666667,207.58696878367425,207.59765625,2784
