Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
6162,"[1.7828475592182902, 1.9491351451740102]",0,BCR, , , , 
7050,"[1.5052303872367401, 1.9898157752669499]",0,BCR,0.7333,0.3793,40.3915,0.1491
7486,"[1.0315720293601001, 1.19437460218596]",0,E2A,0.5185,0.3333,31.3314,0.1521
7767,"[0.78489630087431905, 0.96367150268866297]",0,Hyperdip, , , , 
521,"[1.23759092578302, 1.5097153769776801]",0,Hyperdip,0.8281,0.6974,105.375,0.5385
11016,"[0.99715732377028299, 1.2112651826507901]",0,MLL,0.8,0.6154,65.03,0.2242
6564,"[0.546356698358899, 0.91477938293890293]",0,T, , , , 
11306,"[1.35929085838119, 1.6581537168751601]",0,T,1.0,0.7818,129.5242,0.5397
138,"[0.61673446594787096, 1.03349343135941]",0,TEL, , , , 
7767,"[0.80319794016045998, 1.0176861076943899]",0,TEL, , , , 
10542,"[1.3899700984999499, 1.7766777500660802]",0,TEL,0.8354,0.75,113.0314,0.6124
