Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
8494,11.45,1.69728171895,0.273260260766
9235,11.33,0.680700072766,0.102487352726
411,13.81,0.843971728463,0.144792488462
8911,31.75,1.08041366021,0.179078182295
6373,38.62,0.784323901268,0.142597952739
7964,26.14,1.47146841836,0.235455316903
9027,32.6,0.567439644519,0.0946022667345
4885,18.75,1.2594639297,0.238160924201
6454,13.81,0.977042907063,0.115967187144
1173,48.36,2.71086835548,0.550832718998
7983,27.48,1.40342770642,0.282201165389
5063,39.01,3.40786658569,0.848887711061
84,47.07,2.46738802541,0.540311453344
