Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
2224,"[0.93972187103383709, 1.0412131325471499]",0,BCR, , , , 
4579,"[1.2529234407744398, 1.38774861880905]",0,BCR,0.8667,0.2766,39.5247,0.1638
11271,"[3.2432997410497602, 3.9907941694190199]",0,E2A, , , , 
8752,"[1.3112239202660201, 1.5793492281201398]",0,E2A,0.963,0.8387,106.1685,0.3649
2749,"[1.2081300839492599, 1.44480920102554]",0,Hyperdip, , , , 
9848,"[2.4041821669257701, 3.3614476933282704]",0,Hyperdip,0.8906,0.6196,99.8422,0.5364
10864,"[0.99410256266024288, 1.2264068361322802]",0,MLL,0.6,0.8571,56.7251,0.1753
322,"[0.53217044647039791, 0.80039628685612796]",0,T, , , , 
1143,"[1.1230546467048201, 1.3902672763313701]",0,T,0.9302,0.7273,114.702,0.4914
11549,"[2.4468450185748796, 3.3526277402933298]",0,TEL,0.7722,0.8472,119.339,0.6139
