Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
5718,"[0.79044561470057806, 0.98163873267498891]",0,BCR, , , , 
6501,"[1.64938692785888, 1.7819769713405]",0,BCR,0.9333,0.2456,39.2388,0.1702
6213,"[1.19269324867125, 1.37867039860972]",0,E2A, , , , 
5995,"[1.3626022638060302, 1.7760700183418601]",0,E2A,0.9259,0.4717,73.3088,0.3102
11381,"[0.82190081193633302, 1.0671714987804302]",0,Hyperdip, , , , 
9167,"[1.0970111980144599, 1.3370700372381799]",0,Hyperdip,0.7656,0.7538,105.0539,0.5198
12044,"[0.78484873405802291, 0.86826756802968297]",0,MLL, , , , 
6974,"[0.65629953240370398, 0.83618862200055588]",0,MLL,0.6,0.4,38.4337,0.1545
9078,"[0.686937231903062, 1.2006820126700801]",0,T, , , , 
5618,"[1.3214572903861999, 2.0866190616856799]",0,T,0.9302,0.597,98.9132,0.4578
4249,"[2.31371160501938, 3.2486159559326899]",0,TEL, , , , 
8143,"[0.84670376519435997, 1.0940185616126601]",0,TEL, , , , 
9873,"[0.995178326480609, 1.5829488959818998]",0,TEL, , , , 
10023,"[0.90929149147382793, 1.3367739996533998]",0,TEL,0.8608,0.9189,144.0816,0.7166
