Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
1807,"[1.2802060913833799, 1.4720521472950301]",0,BCR, , , , 
11401,"[2.6242874117546497, 2.7850416686404502]",0,BCR,0.6667,0.5263,43.2705,0.1428
9078,"[0.66637038441827801, 1.05683646294973]",0,E2A, , , , 
9801,"[1.72024072212136, 2.09222002050236]",0,E2A,1.0,0.8438,110.5754,0.3793
521,"[1.3050832678982001, 1.5318492427910801]",0,Hyperdip, , , , 
2202,"[1.4065457643777701, 2.5118857181065399]",0,Hyperdip, , , , 
9635,"[0.95488375194573094, 1.2213122837926103]",0,Hyperdip,0.8906,0.6706,108.8638,0.5656
1171,"[1.0958228759911499, 1.2302854904926002]",0,MLL, , , , 
5996,"[0.8866420195744491, 1.1416105440734499]",0,MLL,0.8,0.6957,68.9533,0.2281
670,"[0.95460929317321197, 1.40175794600026]",0,T, , , , 
8320,"[0.40815872583889001, 1.0935447114025099]",0,T,1.0,0.8776,139.4583,0.5565
1483,"[0.8377865100097629, 0.96790864666884302]",0,TEL,0.6203,0.6203,65.3026,0.3844
