Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
5890,"[2.1076755444484196, 2.3221631813948997]",0,BCR, , , , 
4173,"[0.90869040888632213, 0.95009804219647709]",0,BCR,0.7333,0.5,46.4691,0.156
7644,"[1.2522216908123998, 1.43255973619084]",0,E2A, , , , 
6910,"[1.1589137536521299, 1.4394706269920301]",0,E2A,0.8889,0.6316,84.3869,0.3204
4826,"[1.32110499155219, 1.89389639917048]",0,Hyperdip, , , , 
12141,"[0.77907022457909092, 1.1155447101861298]",0,Hyperdip,0.8906,0.6628,107.5305,0.5614
7853,"[0.78212463928674103, 0.98809942474442303]",0,MLL, , , , 
10610,"[0.86981722237079506, 1.0524842630806099]",0,MLL, , , , 
8201,"[1.3411748378731601, 1.71246667546919]",0,MLL, , , , 
1807,"[1.1889213401668601, 1.4413149829973302]",0,MLL,0.9,0.6429,74.7311,0.2539
8320,"[0.40815872583889001, 1.0935447114025099]",0,T,1.0,0.7963,131.1022,0.5425
1538,"[0.91331066715514797, 1.0447778942325301]",0,TEL, , , , 
7526,"[0.98241417016008703, 1.08971844187824]",0,TEL, , , , 
2840,"[0.81004235759027199, 0.84838682381066199]",0,TEL, , , , 
8568,"[0.89988764451773007, 1.0390796189329301]",0,TEL,0.0127,1.0,2.288,0.011
1092,"[1.30609452572625, 1.66702146396402]",1,TEL, , , , 
4391,"[1.6137832478684802, 1.85342576510181]",1,TEL,0.7468,0.8194,111.4926,0.5817
