Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
2830,"[0.76702494330607418, 0.94563337702541594]",0,BCR, , , , 
8204,"[1.4075948961337301, 1.5132029522117201]",0,BCR, , , , 
8516,"[1.6932818095643798, 1.98685298124724]",0,BCR,0.9333,0.359,49.8645,0.1878
3674,"[0.97623359927017705, 1.25863860529973]",0,E2A, , , , 
7555,"[0.93434762696585405, 1.22890199069735]",0,E2A,0.8889,0.9231,102.6024,0.3414
10298,"[1.0591932972868399, 1.4397993704319201]",0,Hyperdip, , , , 
3320,"[0.73156017690888997, 1.14734771128734]",0,Hyperdip, , , , 
7340,"[1.19987124573172, 1.6559372282491398]",0,Hyperdip,0.8125,0.6667,98.7044,0.514
6774,"[1.1159560014141898, 1.4169620231006501]",0,MLL, , , , 
4885,"[0.66849862498316692, 0.90468784358974585]",0,MLL,0.95,0.2794,47.2199,0.218
11718,"[1.18098653502683, 1.6894172037505399]",0,T,0.9767,0.7925,127.6469,0.5292
11925,"[1.3635677462839799, 1.8558092558034001]",0,TEL, , , , 
8695,"[0.86977777335093098, 1.3722244564368999]",0,TEL, , , , 
5785,"[1.08532934519159, 1.5749023423253701]",0,TEL,0.8608,0.8608,135.1895,0.6909
