Rule_Obj,Rule_Score
"[['stage-4', 'stage-1'], [['0', '1'], ['3.0']]]",0.941814421904767
"[['stage-2', 'stage-4', 'stage-1'], [['2', '3', '1', '.'], ['0', '1'], ['3.0']]]",0.941814421904767
"[['stage-4', 'stage-1', 'detec'], [['0', '1'], ['3.0'], ['3', '1', '0', '2']]]",0.941814421904767
"[['stage-2', 'stage-3', 'detec'], [['3', '2', '.'], ['.', '2', '0'], ['3', '1', '2', '0']]]",0.9416331468185882
"[['stage-2', 'stage-1'], [['3', '2'], ['3.0', '1.0']]]",0.9416331468180791
"[['stage-4', 'stage-1', 'detec', 'stage-2'], [['0'], ['1.0', '3.0'], ['3', '1', '2'], ['1', '.', '3', '2']]]",0.9416331466701269
"[['stage-2', 'group', 'stage-3', 'stage-4'], [['2', '3', '1'], ['0', '1'], ['2', '0'], ['0']]]",0.9414515571097286
"[['op', 'stage-3', 'stage-2'], [['1', '0'], ['2', '.', '1'], ['1', '2', '3']]]",0.9414515571097286
"[['stage-1', 'stage-3', 'stage-2', 'op'], [['1.0', '3.0'], ['1', '.', '0'], ['2', '3', '1'], ['0', '1']]]",0.9410874291966668
"[['detec', 'op'], [['3', '0'], ['0', '1']]]",0.9408511203321586
