Rule_Obj,Rule_Score
"[['stage-1', 'stage-4'], [['3.0'], ['0', '1']]]",0.941814421904767
"[['stage-4', 'stage-1', 'detec'], [['0', '1'], ['3.0'], ['3', '1', '0', '2']]]",0.941814421904767
"[['op', 'stage-1', 'stage-4', 'stage-2'], [['0', '1'], ['3.0', '1.0'], ['0', '.', '1'], ['2', '3']]]",0.9416331468180791
"[['op', 'detec'], [['0', '1'], ['3', '0']]]",0.9408511203321586
"[['group', 'detec'], [['1', '0'], ['3', '0']]]",0.9408511203321586
"[['detec'], [['3', '0']]]",0.9408511203321586
"[['stage-4', 'detec'], [['0', '1', '.'], ['3', '0']]]",0.9408511203321586
"[['stage-1', 'detec'], [['1.0', '3.0', '2.0'], ['3', '0']]]",0.9408511203321586
"[['op', 'detec', 'stage-4'], [['0', '1'], ['3', '0'], ['0', '1', '.']]]",0.9408511203321586
"[['stage-2', 'detec'], [['1', '.', '3', '2'], ['3', '0']]]",0.9408511203321586
