Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10,50.0,Discrete,Discrete
3,50.0,Discrete,Discrete
11,50.0,Discrete,Discrete
22,15.11,450.0,41.0619910653215
22,41.11,450.0,41.0619910653215
