Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
10,['f'],0,hypothyroid, , , , 
22,"[0.0, 68.0]",0,hypothyroid,0.9672,0.59,536.9545,0.2105
14,"[0.0, 6.0]",0,negative,0.9153,0.9983,210.4366,0.2029
