Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
22,"[0.0, 68.0]",0,hypothyroid, , , , 
10,['f'],0,hypothyroid,0.9672,0.59,536.9545,0.2105
22,"[67.0, 228.0]",0,negative,0.9545,0.9967,213.7091,0.2063
