Rule_Obj,Rule_Score
"[['X202240_at'], [[7.053795841, 8.650810077]]]",0.9411859724266358
"[['er', 'X202240_at'], [['negative', 'positive'], [7.000845214, 8.581136806]]]",0.9411799027921309
"[['X202239_at', 'X202240_at'], [[8.803921483, 11.31454643], [7.000845214, 8.581136806]]]",0.9411799027921309
"[['X221816_s_at', 'X202240_at'], [[9.894828229, 12.13729146], [7.115667548, 8.81175701]]]",0.9411687154863265
"[['X202240_at', 'X217815_at'], [[7.115667548, 8.81175701], [9.122372948, 11.16130702]]]",0.9409946234821838
"[['er', 'X202240_at', 'X200726_at'], [['negative', 'positive'], [7.14993531, 8.753999696], [10.61675127, 12.53995663]]]",0.9409730313524763
"[['X211762_s_at'], [[10.80766574, 12.58173585]]]",0.940734574463787
"[['X211762_s_at', 'X202240_at'], [[10.32183018, 12.77260216], [7.115667548, 9.072700439]]]",0.9402995861922113
"[['X202240_at', 'X201068_s_at'], [[7.343499078, 9.378330209], [10.86941115, 12.99806894]]]",0.9400613414760266
"[['X203306_s_at', 'X202239_at'], [[8.5290478, 10.04204814], [8.803921483, 11.38870211]]]",0.9400475902823422
