Rule_Obj,Rule_Score
"[['X201288_at', 'X203306_s_at'], [[11.91472281, 13.674177], [9.570108952, 11.22044657]]]",0.9409473519579624
"[['X211779_x_at', 'X203306_s_at'], [[9.64706089, 10.75130831], [9.723173674, 11.22044657]]]",0.9408193629869533
"[['X211762_s_at'], [[10.80766574, 12.67325649]]]",0.940734574463787
"[['X201288_at', 'X203306_s_at', 'X211779_x_at'], [[11.71070979, 13.63376294], [9.596130253, 11.22044657], [9.331722515, 10.8557881]]]",0.9401385114429179
"[['X201288_at', 'X209500_x_at', 'X211779_x_at'], [[11.91472281, 14.0129437], [9.253804348, 10.78612919], [9.178234964, 10.78042964]]]",0.9399052057678581
"[['X202240_at', 'X211779_x_at'], [[7.236728966, 9.240307475], [9.178234964, 10.95171503]]]",0.939882091533173
"[['X210028_s_at', 'X211762_s_at'], [[8.539763797, 10.05656761], [10.32183018, 12.35843211]]]",0.939848774908594
"[['X211779_x_at', 'X203306_s_at', 'er'], [[9.511095082, 11.06196038], [9.880529855, 11.22044657], ['negative', 'positive']]]",0.9392340000809526
"[['X208683_at', 'X203306_s_at'], [[11.69594328, 13.83904004], [9.880529855, 11.10170985]]]",0.9376993193745563
"[['X221816_s_at', 'X211762_s_at'], [[9.763744128, 11.20102571], [9.93762893, 12.16466659]]]",0.9372632096267833
