Rule_Obj,Rule_Score
"[['X202240_at'], [[6.955263098, 8.484484075]]]",0.9411596796405113
"[['X211762_s_at'], [[10.7382776, 12.55092906]]]",0.9408779822805559
"[['X211762_s_at', 'X201068_s_at'], [[10.72868135, 12.49799396], [10.67857192, 12.96496066]]]",0.9408539239584498
"[['er', 'X211762_s_at'], [['positive', 'negative'], [10.77002355, 12.58173585]]]",0.940734574463787
"[['X201068_s_at', 'X211762_s_at', 'er'], [[10.67857192, 12.73642831], [10.73591444, 12.58173585], ['positive', 'negative']]]",0.9406811910671936
"[['X209835_x_at', 'X200965_s_at'], [[9.851317723, 11.5980006], [10.25741268, 12.59508207]]]",0.9401465145720203
"[['er', 'X209835_x_at'], [['positive'], [9.927411651, 11.68056188]]]",0.9395527528179108
"[['X202687_s_at', 'X201068_s_at'], [[10.08427523, 12.32695378], [10.86941115, 12.6294127]]]",0.9378012750625172
"[['X209835_x_at', 'X218478_s_at'], [[10.00744097, 11.5980006], [9.534046174, 10.90474401]]]",0.9374651919271406
"[['er', 'X201068_s_at', 'X210314_x_at'], [['positive'], [10.86941115, 12.60261603], [8.857563969, 10.54966697]]]",0.937216560165768
