Rule_Obj,Rule_Score
"[['er', 'X211779_x_at', 'X211762_s_at'], [['positive'], [9.625834027, 10.98452042], [9.380144352, 11.64636904]]]",0.9409802674177954
"[['X211762_s_at'], [[10.77002355, 12.67325649]]]",0.940734574463787
"[['er', 'X202240_at'], [['positive', 'negative'], [7.325060417, 9.287522257]]]",0.9407340133747472
"[['X211762_s_at', 'X211779_x_at'], [[9.380144352, 11.28444643], [9.563123802, 10.89455848]]]",0.9398862535779435
"[['X203306_s_at'], [[8.5290478, 10.01790288]]]",0.9394739095086662
"[['X217815_at', 'X211762_s_at'], [[9.122372948, 12.09062734], [10.83020777, 12.68379558]]]",0.9392377374419065
"[['X201068_s_at', 'X211762_s_at'], [[10.67857192, 12.99806894], [10.83020777, 12.68379558]]]",0.9392377374419065
"[['er', 'X211762_s_at'], [['positive', 'negative'], [10.83020777, 12.68379558]]]",0.9392377374419065
"[['X201068_s_at', 'X211762_s_at', 'er'], [[11.04944249, 12.87191905], [9.380144352, 11.24649746], ['positive', 'negative']]]",0.9391227421321995
"[['er', 'X203306_s_at'], [['positive'], [9.524254495, 11.10170985]]]",0.9390568016662114
