0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.0248577,0.0387395,0.0151475,0.048448,0.0284859,0.0569401,0.0465832,0.0532545,0.0202505,0.0566531,0.0301258,0.0646419,0.0229676,0.0469039,0.0265538,0.0583096,0.0260504,0.062221,0.0381779,0.0370398,0.0383743,0.0382139,0.0234942,0.0590492,0.0330914,0.0523912,0.0327141,0.0517408,0.0197548,0.0420064,0.0326532,0.0428591,0.0294388,0.0543561,0.0304951,0.035615,0.020253,0.0534376,0.0394373,0.0608614,0.0289536666667,0.0416961,0.0254119,0.0518689,0.0158872,0.0471579,0.012017,0.0531439,0.0064975,0.0582955,0.0278942,0.0492307,0.0441773,0.0289245,0.0242692,0.0364971,0.0302733,0.062052,0.033259,0.0424498
0.0306987,0.0392908,0.0072622,0.0513767,0.0307208,0.0561986,0.0169817,0.0662702666667,0.0370523,0.0715146,0.0155181,0.0672499,0.0210464,0.0481395666667,0.0210875,0.0591844,0.0332376,0.0622866,0.0375554,0.0206343,0.025812,0.0392657,0.0241216,0.0548168,0.0194845,0.0337322,0.0332115,0.0437084,0.0143587,0.0497318,0.0501678,0.0496011333333,0.0215766,0.0436125,0.0216942,0.0325998,0.0212783,0.0379766,0.0417699,0.0406045,0.0170417666667,0.0324485,0.0203223,0.0501688,0.0282715,0.0507556,-0.0109243,0.0465277666667,0.0040278,0.0584579,0.0326974666667,0.0458634,0.0411567,0.0327149,0.0244814,0.0371683,0.0180394,0.0701245,0.0131213666667,0.0401898
0.0393715,0.0284117666667,0.0145915666667,0.0581077,0.0353781,0.0597331,0.0232768,0.0695396666667,0.0197437,0.0562299666667,0.0254424,0.0726163,0.0346544,0.0673451,0.013813,0.0696766,0.0259905,0.0492357,0.0453548,0.0415299,0.0223034,0.0323188666667,0.0239274,0.0564152666667,0.0144135,0.0460971,0.0392015666667,0.0537662,0.0454732,0.0502925333333,0.0374381,0.0547948333333,0.0139111,0.0365701,0.0150576,0.0527092,0.00720636666667,0.0455508,0.0314016,0.0572041,0.0093677,0.02793875,0.0120441,0.0489117,0.0227949,0.0579831,-0.0052114,0.051307,0.0154281666667,0.0482084,0.0287378666667,0.0586347,0.045748,0.0314762666667,0.0269191666667,0.0526951,0.0280667,0.0815451,0.0240793,0.0652003
0.0476035,0.0534095666667,0.0246062,0.048622,0.0292947666667,0.0672379,0.0237899,0.0720157666667,0.0312306,0.0495123,0.0192258666667,0.0683669,0.0329976,0.0827166666667,0.0103345,0.0794943666667,0.0340768666667,0.0607885,0.0396017,0.0615858,0.0237290333333,0.0361733666667,0.0308511666667,0.0635473,0.0126118,0.0646695,0.0359603666667,0.05307636,0.0563966,0.0572435,0.0412017666667,0.0679429166667,0.0183291,0.046331,0.0162436,0.0589517,0.0203964333333,0.0652434666667,0.0464303,0.06630695,0.0088784,0.0410666,0.0246879,0.0569809,0.0237314,0.0726651666667,0.0069625,0.0426607,0.0201977666667,0.0394204,0.0299433333333,0.073077,0.0227980333333,0.0355085666667,0.0334154,0.0687671,0.0523087,0.0940505,0.0259778333333,0.0804381
0.0436932666667,0.0509836,0.0396873,0.0608076,0.0309724333333,0.0758037666667,0.0371396,0.0840244,0.0425690666667,0.0457937333333,0.0143656333333,0.0828259,0.0402821,0.0845164,0.000364233333333,0.0911408666667,0.0391896666667,0.0719318333333,0.0415153,0.0760389,0.0383557333333,0.0627000666667,0.0294141666667,0.0637619,0.0316473,0.066898,0.0424837666667,0.0665385,0.057213,0.0707373,0.0456701666667,0.0764634,0.03836555,0.0442385333333,0.0392415666667,0.0699947,0.0394475666667,0.0839563666667,0.0452132,0.0629004833333,0.0173957666667,0.05153,0.0215835666667,0.0667491,0.0229563,0.0949122,0.0217989,0.0461124666667,0.0235699,0.0216071,0.0367658666667,0.0771859,0.0253039,0.0322994333333,0.0086393,0.0714139,0.0467536666667,0.0974633,0.0333163666667,0.0801815
0.0521917,0.0686724666667,0.0462011333333,0.0806699666667,0.0410147333333,0.0774346666667,0.04681745,0.103858866667,0.0405588,0.0586113333333,0.0201969,0.0812139,0.0341092333333,0.0932563,0.0161342166667,0.0975249666667,0.0357745,0.070068,0.0554939666667,0.0780793,0.0413686,0.0685789666667,0.01018976,0.078638,0.0349120333333,0.0892932666667,0.0334219666667,0.0898951,0.0527299666667,0.0618437,0.0303584333333,0.0883097,0.0408222,0.0691000666667,0.0325968666667,0.0939633,0.0362258666667,0.103282133333,0.0417432666667,0.0573803166667,0.0297526333333,0.0520137333333,0.0150301833333,0.0754963,0.0304781,0.1093376,0.03668,0.0575479,0.0188981,0.0287621333333,0.0421889,0.0902756,0.0464903666667,0.0298731333333,0.0015362,0.0657008,0.0431391666667,0.1087489,0.0482108666667,0.0802423666667
0.0476373333333,0.0862201333333,0.0526146666667,0.112245266667,0.0407458,0.0841199666667,0.04165825,0.1096536,0.0387605,0.0551166666667,0.0163503333333,0.0932920666667,0.0460566166667,0.08229365,0.0251659833333,0.0845957,0.0350253166667,0.0770941,0.0506599666667,0.0852626,0.0406979666667,0.0746914333333,0.0255338266667,0.0876205666667,0.0417752333333,0.0919207,0.0209877666667,0.0918961,0.0572372333333,0.0622634666667,0.0369117666667,0.0928956,0.0303120666667,0.0710437,0.0321748333333,0.110888266667,0.034465,0.103964333333,0.0440415,0.0631167666667,0.0420655333333,0.0564468333333,0.0378411333333,0.0828753,0.0214289,0.1179922,0.0617218,0.0713752,0.00610086666667,0.0343543333333,0.0588604,0.0918849666667,0.0559448,0.0537084,0.0317323666667,0.0527572666667,0.0474426833333,0.113021,0.0364670166667,0.0934443666667
0.0485135,0.0918858333333,0.0784026,0.105859466667,0.0557102333333,0.0984582666667,0.0451834666667,0.100282466667,0.0402493,0.0636835,0.0332662,0.0982816,0.0528692166667,0.102944516667,0.0184101666667,0.115380666667,0.0231745,0.0798724,0.0588529,0.0920357,0.0363506666667,0.07067,0.0315755833333,0.101459066667,0.0685189333333,0.1039506,0.0244471666667,0.118375966667,0.0550682833333,0.0600159666667,0.0367356666667,0.1047675,0.0298561666667,0.0702182166667,0.0532274333333,0.117540016667,0.0343817,0.105963366667,0.0354238,0.0697966,0.0319879666667,0.0659558,0.0213433666667,0.0710272666667,0.0198246,0.132288833333,0.050064,0.0815823666667,0.0153290333333,0.0566343666667,0.0560500666667,0.101069466667,0.0858488666667,0.0621469,0.0505312333333,0.0521438,0.0528312166667,0.132374266667,0.0326887666667,0.105370466667
0.0747981333333,0.1045114,0.0572056333333,0.106139766667,0.0618081,0.0926891333333,0.0453783666667,0.127375166667,0.0692953,0.0799383166667,0.0283118,0.115098,0.0610794666667,0.10813785,0.0332881,0.113449066667,0.04037694,0.0864520666667,0.0799605,0.0827784,0.0408873,0.0867363,0.0348064166667,0.102639266667,0.0865763,0.1013539,0.0401540666667,0.120789733333,0.0605543,0.0832347666667,0.0501956333333,0.0987048333333,0.02372325,0.0807393,0.0672356666667,0.128013866667,0.0298389,0.1245473,0.0379704666667,0.0791537,0.0457493733333,0.074245,0.0266272666667,0.0809137333333,0.0343615666667,0.138175466667,0.0362789,0.100592333333,0.0373322666667,0.0517062333333,0.0668786666667,0.128379666667,0.0805796666667,0.0708588333333,0.0600744,0.063132,0.0551465666667,0.1329266,0.0502629,0.1123603
0.0796906666667,0.107269333333,0.0707637,0.119995666667,0.0624571666667,0.0965566,0.0582205666667,0.133710433333,0.0654941666667,0.0937462166667,0.0476869166667,0.1103488,0.0414083333333,0.128727533333,0.0489012,0.104337766667,0.0478129733333,0.0939812,0.0669482,0.0995278333333,0.0290028666667,0.0916258666667,0.0390810166667,0.0860204,0.0845761333333,0.107210433333,0.0296179166667,0.1334015,0.0378758,0.118918166667,0.0551910333333,0.0993854666667,0.0406466666667,0.0663287666667,0.0483569333333,0.1308302,0.0336965,0.120898266667,0.0470077666667,0.0867571333333,0.04568054,0.0882577333333,0.0272205333333,0.0880675,0.0550351,0.1483508,0.0506266666667,0.1064529,0.0512158333333,0.0746222333333,0.0701049166667,0.134628833333,0.0678977666667,0.0798538666667,0.0447344333333,0.0809008,0.0648768066667,0.1342276,0.0417391666667,0.123854833333
