Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
14,50.34,14.700000000000001,2.908239016897394
18,33.33,Discrete,Discrete
3,33.33,Discrete,Discrete
2,50.0,Discrete,Discrete
