Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
15,"[26.0, 36.0]",0,ckd,0.6092,1.0,95.4072,0.5879
3,"['0', '?']",0,notckd, , , , 
18,['no'],0,notckd, , , , 
2,"['1.020', '1.025', '?']",0,notckd,0.9843,0.9921,128.4552,0.9388
