Rule_Obj,Rule_Score
"[['sex', 'age'], [['1'], [54, 82]]]",0.636739581159487
"[['age', 'ph-ecog'], [[57, 82], ['1.0', '3.0', '0.0']]]",0.6256080047437788
"[['ph-karno'], [[60.0, 80.0]]]",0.619968295296113
"[['ph-ecog', 'sex', 'age'], [['0.0', '2.0', '1.0'], ['2', '1'], [57, 70]]]",0.5896197171314584
"[['age'], [[57, 70]]]",0.5730845200756188
"[['sex', 'ph-ecog'], [['1'], ['2.0', '3.0', '1.0']]]",0.5710893874612681
"[['age', 'ph-karno'], [[63, 76], [60.0, 100.0]]]",0.5565178651626332
"[['ph-ecog', 'ph-karno'], [['1.0', '0.0', '3.0', '2.0'], [90.0, 100.0]]]",0.5358080113141209
"[['sex', 'pat-karno', 'ph-ecog'], [['1', '2'], [80.0, 90.0], ['1.0', '3.0', '0.0']]]",0.5272417894691521
"[['ph-ecog', 'pat-karno'], [['0.0', '1.0', '3.0'], [80.0, 90.0]]]",0.5272417894691521
