Rule_Obj,Rule_Score
"[['ph-karno', 'ph-ecog'], [[60.0, 80.0], ['3.0', '0.0', '2.0', '1.0']]]",0.619968295296113
"[['ph-karno'], [[60.0, 80.0]]]",0.619968295296113
"[['ph-ecog', 'age'], [['1.0', '2.0', '3.0'], [59, 82]]]",0.5827780938732219
"[['age'], [[57, 70]]]",0.5730845200756188
"[['sex', 'ph-ecog'], [['1'], ['2.0', '3.0', '1.0']]]",0.5710893874612681
"[['sex', 'age'], [['2', '1'], [64, 82]]]",0.5536692900380874
"[['age', 'sex', 'ph-ecog'], [[60, 82], ['1'], ['0.0', '1.0', '3.0', '2.0']]]",0.5447726977782279
"[['sex', 'ph-karno'], [['2', '1'], [90.0, 100.0]]]",0.5358080113141209
"[['pat-karno', 'ph-ecog'], [[90.0, 100.0], ['1.0', '3.0', '0.0']]]",0.5036053136932616
"[['pat-karno'], [[60.0, 80.0]]]",0.5022127768163921
