rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate
10,160.3355851173401,2.1,0.6300153196069789,adaptive,60,40,60,40
