Rule_Obj,Rule_Score
"[['ph-karno', 'sex'], [[60.0, 90.0], ['1']]]",0.9328009013045483
"[['ph-ecog', 'ph-karno', 'sex'], [['2.0', '1.0', '3.0', '0.0'], [60.0, 100.0], ['1']]]",0.9328009013045483
"[['ph-karno', 'sex', 'age'], [[50.0, 90.0], ['1'], [50, 82]]]",0.9266889903066591
"[['sex', 'ph-ecog'], [['1'], ['1.0', '2.0', '3.0']]]",0.9191819836782164
"[['ph-ecog', 'ph-karno'], [['2.0', '3.0', '1.0'], [60.0, 90.0]]]",0.9156478603496091
"[['ph-karno', 'age'], [[60.0, 80.0], [49, 82]]]",0.9131198825278982
"[['ph-karno', 'pat-karno'], [[50.0, 100.0], [50.0, 80.0]]]",0.913085116583696
"[['ph-karno', 'age', 'ph-ecog'], [[50.0, 100.0], [64, 82], ['0.0', '2.0', '3.0', '1.0']]]",0.9093678454503459
"[['ph-ecog', 'wt-loss'], [['2.0', '0.0', '3.0', '1.0'], [5.0, 24.0]]]",0.9066157768899225
"[['ph-karno', 'wt-loss'], [[60.0, 90.0], [6.0, 24.0]]]",0.9025392805102023
