Rule_Obj,Rule_Score
"[['sex', 'ph-ecog', 'age'], [['1'], ['1.0', '3.0', '0.0', '2.0'], [54, 82]]]",0.7213984450539777
"[['ph-karno', 'sex'], [[50.0, 100.0], ['1']]]",0.7169955032136571
"[['ph-karno', 'sex', 'ph-ecog'], [[50.0, 90.0], ['1'], ['1.0', '0.0', '2.0', '3.0']]]",0.7102852803658225
"[['ph-karno'], [[60.0, 80.0]]]",0.7055613824432877
"[['ph-karno', 'ph-ecog'], [[60.0, 90.0], ['1.0', '3.0', '0.0', '2.0']]]",0.7055613824432877
"[['age', 'ph-ecog'], [[60, 82], ['2.0', '1.0', '3.0']]]",0.6710416188834555
"[['ph-ecog', 'sex'], [['2.0', '1.0', '3.0'], ['1']]]",0.6692728809064117
"[['age'], [[64, 82]]]",0.6488578652467603
"[['sex', 'age'], [['2', '1'], [64, 82]]]",0.6488578652467603
"[['ph-karno', 'pat-karno'], [[90.0, 100.0], [70.0, 100.0]]]",0.6384609700968715
