Rule_Obj,Rule_Score
"[['ph-karno'], [[60.0, 80.0]]]",0.7055613824432877
"[['ph-ecog', 'age'], [['1.0', '2.0', '3.0'], [59, 82]]]",0.6710416188834555
"[['ph-ecog', 'sex'], [['1.0', '3.0', '2.0'], ['1']]]",0.6692728809064117
"[['age'], [[65, 82]]]",0.6488578652467603
"[['sex', 'age'], [['1', '2'], [65, 82]]]",0.6488578652467603
"[['sex', 'age', 'ph-ecog'], [['1'], [60, 82], ['1.0', '2.0', '0.0']]]",0.6318048215676616
"[['sex', 'ph-karno', 'ph-ecog'], [['1', '2'], [90.0, 100.0], ['2.0', '3.0', '0.0', '1.0']]]",0.6279258190019469
"[['sex', 'ph-karno'], [['2', '1'], [90.0, 100.0]]]",0.6279258190019469
"[['sex'], [['2']]]",0.6091267452119683
"[['pat-karno'], [[90.0, 100.0]]]",0.5748479957491183
