Rule_Obj,Rule_Score
"[['X202240_at'], [[7.140349841, 8.666365377]]]",0.9411825792624059
"[['X212567_s_at', 'er', 'X203306_s_at'], [[8.034701565, 9.178645629], ['positive', 'negative'], [8.5290478, 10.21215831]]]",0.9411787545324398
"[['X217815_at', 'X221028_s_at', 'X203306_s_at'], [[9.122372948, 11.19945635], [6.798733447, 8.088637594], [8.5290478, 10.21215831]]]",0.9408982039765346
"[['X201664_at', 'er', 'X203306_s_at'], [[9.373191228, 11.52651109], ['positive', 'negative'], [8.5290478, 10.21215831]]]",0.9408512184417666
"[['X204768_s_at', 'er', 'X203306_s_at'], [[8.048840614, 9.256083358], ['positive', 'negative'], [8.5290478, 10.4095045]]]",0.9406736938735116
"[['X203306_s_at', 'er'], [[9.541260044, 11.22044657], ['positive']]]",0.9403578960323146
"[['X211762_s_at', 'X211040_x_at', 'X203306_s_at'], [[9.380144352, 12.37870704], [8.559312098, 11.98899299], [8.872448835, 10.13027925]]]",0.9403211879740481
"[['X212567_s_at', 'X203306_s_at'], [[8.034701565, 9.178645629], [8.5290478, 10.19349013]]]",0.9403057487600199
"[['X211762_s_at', 'X203306_s_at'], [[10.36404188, 12.22440425], [8.731544089, 10.35492271]]]",0.9402645051688383
"[['X209524_at', 'X203306_s_at'], [[9.031609587, 10.70178852], [8.872448835, 10.35492271]]]",0.9401922307646006
