Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
21123,14.56,2706.787,425.514574295
623,22.86,521.738,74.9901378404
13976,22.98,130.795,16.951911435
8416,32.39,786.312,144.765103215
17503,23.23,147.289,24.6733807481
