Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
4068,12.93,158.762,25.2761361815
2572,22.51,589.306,110.3589935
14354,29.15,61.405,13.083328604
19712,28.76,226.876,37.6994066642
