Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
13301,28.88,1234.99,289.707988895
17282,30.46,946.076,142.511796784
16269,12.38,4.266,0.558646344511
7022,12.53,38.729,6.05347610837
21167,46.16,189.363,41.2760715878
390,55.48,522.976,120.305132909
