Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10719,52.12,181.884,39.9344527239
2387,18.78,691.272,110.808076609
11486,12.03,336.416,61.6903718394
17869,23.67,183.511,39.2902969972
