Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
15694,34.14,175.74,30.2816960822
11647,27.92,209.224,41.9121310044
1888,16.17,494.366,71.2454005819
9905,14.21,711.416,115.350244434
8130,15.96,918.741,166.825116177
