0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0.0347018,0.0358726,0.0277674,0.032013,0.0288136,0.0242898,0.0351246,0.0313836,0.0263544,0.0328118,0.0315096,0.0242482,0.0382338,0.031164,0.0240834,0.0332436,0.0333906,0.0284996,0.0372902,0.0326306,0.0269156,0.0347534,0.0341766,0.0269818,0.0334584,0.0315046,0.0252736,0.034682,0.032321,0.0263512,0.0364804,0.0315728,0.0265268,0.032824,0.0339598,0.0284464,0.0335136,0.0313802,0.033601,0.0218662,0.0380498,0.0306472,0.0270696,0.0367954,0.0314376,0.025574,0.0335996,0.0322484,0.0269504,0.0308292,0.0335688,0.0239998,0.0312294,0.0319454,0.028082,0.0313632,0.0327566,0.0241176,0.036452,0.0304784,0.0258938,0.036585,0.0312012,0.0239564,0.0358066,0.0304922,0.0275254,0.0327282,0.033807,0.0241746,0.0370278,0.0319442,0.0284226,0.0296712,0.035053,0.025163,0.0321416,0.0309236,0.02579,0.033473,0.033366,0.028645,0.0362864,0.0318864,0.0238922,0.0365272,0.030585,0.0252758,0.0363034,0.0338226,0.0230184
0.0372682,0.036704,0.0280012,0.0333154,0.0302258,0.025789,0.0359672,0.0310406,0.027015,0.0346084,0.0327002,0.025142,0.0373914,0.0315356,0.0250816,0.03431,0.0339138,0.0280906,0.0373572,0.034251,0.0281752,0.035592,0.0346868,0.0272318,0.0341008,0.0323132,0.026034,0.0355012,0.032322,0.0265794,0.0375922,0.032029,0.0281654,0.0321004,0.0349516,0.0286144,0.0372306,0.0323136,0.035585,0.0221538,0.0388494,0.0313204,0.0268956,0.0373548,0.032702,0.0265888,0.033878,0.032986,0.0274194,0.0315072,0.0341956,0.024791,0.0326044,0.0326882,0.0283442,0.0328656,0.032556,0.0251076,0.036251,0.0307642,0.0259256,0.0391978,0.0316888,0.0247768,0.0363042,0.0312678,0.0274896,0.0362998,0.0338104,0.0244668,0.038167,0.0333846,0.029215,0.0318664,0.0355082,0.0268124,0.0331672,0.03212,0.026038,0.034186,0.0349176,0.02836,0.037076,0.031864,0.0247404,0.0372052,0.0309698,0.0252532,0.0375182,0.0352126,0.024192
0.038301,0.037399,0.0284884,0.0344682,0.0306958,0.0258888,0.0366304,0.0323838,0.027603,0.0349776,0.0339106,0.0250428,0.0392736,0.0321628,0.0255954,0.0351206,0.0352874,0.0295374,0.0378786,0.035178,0.028045,0.0382978,0.0347846,0.0281614,0.0355616,0.0340448,0.0261498,0.035988,0.033756,0.0264388,0.0394166,0.0327318,0.0293698,0.0331132,0.0363568,0.028917,0.037605,0.0331968,0.0365028,0.0240352,0.0384876,0.0315572,0.0284964,0.0380848,0.0337956,0.0280614,0.0348254,0.0339524,0.0288866,0.033377,0.0370104,0.027516,0.0330524,0.0332954,0.0289624,0.033789,0.033392,0.0267102,0.0360482,0.0321228,0.0274238,0.0401554,0.031697,0.026055,0.0375606,0.0310816,0.027388,0.037611,0.0338394,0.0264016,0.0394342,0.0331206,0.029719,0.0334992,0.0366406,0.0276416,0.035478,0.033692,0.0257996,0.034873,0.0353182,0.0287966,0.0381596,0.032979,0.0256468,0.0388972,0.0316076,0.0264476,0.037702,0.0359718,0.0251902
0.0388574,0.037348,0.0288236,0.034462,0.0309488,0.027253,0.0364848,0.0329986,0.0286212,0.0364804,0.0353464,0.0253214,0.0413136,0.0323424,0.0269484,0.0366968,0.0361184,0.029327,0.0385196,0.0360628,0.028965,0.0397958,0.035482,0.029034,0.0366592,0.0353458,0.0270622,0.0366958,0.0346104,0.0279198,0.0420098,0.033493,0.0307122,0.0338898,0.03708,0.0296186,0.0400874,0.0334126,0.0358284,0.024635,0.039387,0.0323398,0.0296384,0.0395414,0.0341518,0.0284112,0.0361126,0.0342904,0.0293822,0.035549,0.0375906,0.0278288,0.0342124,0.0344224,0.0292078,0.035574,0.0335964,0.028097,0.037705,0.0323864,0.0288622,0.0421152,0.031243,0.0266074,0.038622,0.0319062,0.028732,0.0380672,0.0342292,0.0283988,0.0407406,0.0334724,0.0315352,0.0353486,0.03677,0.027903,0.0363102,0.0343366,0.0270594,0.0362658,0.0360796,0.0284236,0.0394312,0.0335058,0.0267496,0.0405854,0.0322198,0.0280434,0.0389494,0.0366876,0.0260056
0.040376,0.0372666,0.030087,0.0369106,0.0306962,0.0286892,0.0372026,0.0327958,0.0301336,0.038395,0.0357092,0.027203,0.0430514,0.0336666,0.0267604,0.0377966,0.0360096,0.0292586,0.039438,0.0371078,0.0293898,0.0426222,0.0360174,0.0304534,0.0399392,0.0356856,0.027887,0.0375392,0.0343752,0.0291388,0.0442828,0.0345116,0.0317672,0.034419,0.0372276,0.0302312,0.041612,0.0346924,0.0376864,0.0257012,0.0420778,0.0335848,0.030634,0.0404822,0.0356206,0.0302856,0.0361078,0.035732,0.0308208,0.0371824,0.0386726,0.027737,0.0351864,0.0347546,0.0299564,0.035842,0.0351458,0.028882,0.0388204,0.0329332,0.0296756,0.0424364,0.0323262,0.0282828,0.0393224,0.032742,0.0294882,0.0392754,0.0359458,0.0282328,0.0424438,0.0342812,0.0328462,0.0367366,0.0384744,0.0290828,0.0376148,0.0352172,0.02832,0.0371176,0.0364418,0.0297582,0.0414472,0.0350252,0.0267444,0.0413194,0.033871,0.0283132,0.0421324,0.0380244,0.025874
0.0412716,0.0390444,0.0298298,0.039006,0.0320914,0.0293906,0.0387466,0.0344734,0.0295618,0.0392834,0.036767,0.0276162,0.044106,0.0340604,0.0288228,0.0400896,0.0358144,0.0298358,0.04003,0.037479,0.0296478,0.0435186,0.0378546,0.0310424,0.041797,0.0363936,0.0281284,0.039557,0.0355074,0.0289612,0.0452378,0.0350664,0.0331346,0.035049,0.0390528,0.0309074,0.042478,0.035912,0.0385882,0.0271222,0.0434578,0.0340412,0.0317614,0.041796,0.0359582,0.0317228,0.0369424,0.0375836,0.031899,0.038228,0.0395382,0.0299672,0.0358198,0.0362192,0.0306398,0.0358734,0.0355106,0.0286628,0.039973,0.0330604,0.0312474,0.043957,0.0335292,0.0287652,0.040668,0.0336462,0.0305208,0.0398414,0.035807,0.0288434,0.0436606,0.035518,0.0326732,0.0373666,0.039703,0.0290138,0.0395876,0.0365374,0.0291678,0.0384414,0.037035,0.03075,0.0427112,0.0352414,0.026945,0.0418448,0.0339818,0.0291228,0.041419,0.0392404,0.0277254
0.042087,0.0403108,0.0310218,0.0394272,0.031924,0.0299074,0.0396848,0.035505,0.0305616,0.0401712,0.037214,0.0281896,0.0446288,0.034978,0.0299828,0.042104,0.0372276,0.0306328,0.0405678,0.0374718,0.0310212,0.0446668,0.0383094,0.0313468,0.0425148,0.0366908,0.0289676,0.0392836,0.036343,0.0304078,0.0477084,0.0365116,0.0343932,0.0353398,0.0391036,0.0316936,0.043619,0.0371568,0.0390084,0.0274648,0.0442478,0.034067,0.0322534,0.0428392,0.0371546,0.032675,0.0395656,0.0378488,0.03245,0.0398658,0.0413754,0.0305738,0.0365898,0.0373218,0.0314806,0.0370834,0.036425,0.028675,0.0400236,0.0331402,0.0324066,0.0453876,0.0363278,0.0290602,0.041979,0.0349224,0.0305676,0.040516,0.036968,0.030701,0.0457512,0.0364248,0.033141,0.039787,0.042405,0.0289854,0.0393384,0.0376872,0.029716,0.0387648,0.0379074,0.0310278,0.0443476,0.0357348,0.0284696,0.043324,0.034952,0.0295632,0.0445428,0.0411574,0.0280344
0.0435732,0.0402412,0.0324554,0.0410788,0.032775,0.0305914,0.0399344,0.0363234,0.030953,0.0414386,0.038247,0.0291684,0.0463676,0.035412,0.0306066,0.0425694,0.0388516,0.0308962,0.042844,0.0399792,0.0316334,0.044687,0.0385458,0.0317166,0.04323,0.037901,0.0305292,0.0401704,0.0366174,0.030867,0.0489894,0.038094,0.035352,0.0369992,0.0403734,0.0315676,0.0458668,0.0375116,0.039696,0.0281954,0.0454418,0.0344748,0.0321866,0.0441836,0.0374312,0.0333566,0.0406412,0.039338,0.0343196,0.0412144,0.0425892,0.0310852,0.0375238,0.0382552,0.033688,0.0371156,0.0362542,0.02865,0.0412462,0.0337762,0.034316,0.0466514,0.0374676,0.0289786,0.0423346,0.0359068,0.031073,0.0414556,0.036434,0.0311176,0.0468556,0.0383162,0.0334264,0.0423542,0.0429602,0.0299682,0.0416572,0.0375158,0.0312046,0.039013,0.039019,0.0316124,0.0453488,0.0359554,0.0295864,0.0450954,0.0354876,0.0306502,0.0458378,0.0425368,0.0297634
0.0431762,0.0407688,0.0340146,0.0431016,0.0333646,0.0314116,0.0418102,0.0370616,0.031086,0.0407854,0.0392482,0.0296352,0.0477654,0.035859,0.0311026,0.0432056,0.040385,0.0317324,0.0429154,0.0402164,0.033092,0.0456708,0.0384014,0.0328988,0.0442294,0.0382244,0.0319164,0.0416018,0.037607,0.0306362,0.0506062,0.0390614,0.0366964,0.037297,0.0418642,0.0330526,0.0472324,0.0381608,0.0414518,0.0283372,0.0468406,0.0354502,0.0332862,0.0452616,0.036936,0.034079,0.0417036,0.0402588,0.0366602,0.0419742,0.0436592,0.0318902,0.0389542,0.0398394,0.0338758,0.0374128,0.037926,0.0302026,0.0416494,0.0336346,0.033702,0.0476858,0.037516,0.029579,0.0435182,0.0367286,0.0314668,0.04229,0.0383306,0.0317278,0.0476122,0.0392932,0.0350046,0.0428098,0.044205,0.0316094,0.0429178,0.0384284,0.0318502,0.0404528,0.040808,0.0320468,0.0482324,0.036585,0.030205,0.0468324,0.0367384,0.0312236,0.0469222,0.0434864,0.0302958
0.0452128,0.04152,0.0344582,0.0441718,0.0336668,0.0329304,0.0422846,0.0391758,0.0321914,0.042071,0.0396062,0.0313244,0.0493048,0.036125,0.0315174,0.0447696,0.040973,0.0332632,0.0430854,0.0429686,0.0337858,0.0468558,0.0382122,0.0330288,0.0454668,0.0399418,0.0329316,0.0426908,0.0384316,0.031325,0.052099,0.0394112,0.0365932,0.0381258,0.0419352,0.0342398,0.0489926,0.039648,0.0422494,0.028799,0.0481788,0.0365458,0.035137,0.0471318,0.0375432,0.0365668,0.0425906,0.0406954,0.0372858,0.0427998,0.0454584,0.0323514,0.0400318,0.0411862,0.0351062,0.0369912,0.0381568,0.0303842,0.043353,0.0355954,0.0341294,0.0488306,0.0379134,0.029878,0.0452872,0.0377712,0.031672,0.0434766,0.0389258,0.0326302,0.04871,0.0393662,0.0367116,0.0451672,0.0449582,0.032632,0.0441828,0.038851,0.03253,0.0417604,0.041126,0.0329136,0.0499216,0.036893,0.0314024,0.0480084,0.0371774,0.0319842,0.0465378,0.0425046,0.0310414
