0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
-0.0500833333333,-0.054144,-0.0458886666667,0.110965733333,0.0883158666667,-0.0539554666667,-0.0572310666667,-0.0477723333333,-0.0481954,0.0996306,0.105153266667,-0.0467728666667,-0.0467066666667,-0.0464653333333,-0.0532757333333,0.118347333333,0.121237866667,-0.0494852666667,-0.0507012666667,-0.0423586666667,-0.044285,0.123338933333,0.1286132,-0.0554461333333,-0.0486424666667,-0.0531687333333,0.0944081333333,0.110286933333,-0.0529248,-0.0485442666667,-0.0529968666667,0.113749133333,0.137558333333,-0.0498134666667,-0.0525869333333,-0.0532000666667,0.09058,0.0879890666667,-0.0537443333333,-0.0443251333333,-0.0525779333333,0.105158133333,0.131496266667,-0.0539350666667,-0.0395974,-0.0456017333333,0.111239866667,0.105166066667,-0.0538838666667,-0.0561340666667,-0.0485653333333,0.120740133333,0.0934078,-0.0495553333333,-0.0536772,-0.0557477333333,0.1413676,0.0923256,-0.0575770666667,-0.0517670666667,-0.0550666666667,-0.0519731333333,0.104401866667,0.126398866667,-0.0402928666667,-0.0403735333333,-0.0533806,-0.0470630666667,0.104038066667,0.121563066667,-0.0495598,-0.0518145333333,-0.0577856,0.1333918,0.123658733333,-0.0466404666667,-0.0439730666667,-0.0569138,0.0908838666667,0.104737666667,-0.0570322,-0.040078,-0.062499,0.100522133333,0.124663066667,-0.0512679333333,-0.0608382666667,-0.0622425333333,-0.0519998666667,0.134758333333,0.126743333333,-0.0463138666667,-0.0541708666667,-0.0500516666667,0.123333066667,0.0837944666667,-0.0492096,-0.0499488,-0.0566916,0.118584333333,0.0993391333333,-0.0587281333333,-0.0482908,-0.0485346666667,0.1250906,0.106828933333,-0.0570807333333,-0.0572273333333,-0.0504916,-0.0528418,0.110339333333,0.113929466667,-0.0522252666667,-0.0499858666667,-0.0463156,0.0918882666667,0.0961972,-0.0457422666667,-0.0452770666667,-0.0417988,-0.0486812,0.0963456,0.122396466667,-0.0505958666667,-0.0544214,-0.0537011333333,0.137887333333,0.0951613333333,-0.0522169333333,-0.0548955333333,-0.0473679333333,0.116674133333,0.0916136666667,-0.0440661333333,-0.0497108,-0.0416475333333,-0.045561,0.1383306,0.0772572666667,-0.0584466666667,-0.0461289333333,-0.055831,-0.0495822666667,-0.0451368,0.116242866667,0.1233562,-0.0412358,-0.042395,-0.0464821333333,0.115021,0.106189333333,-0.0549545333333,-0.0439914666667,-0.0383348666667,0.115719133333,0.128067266667,-0.0525001333333,-0.0523502666667,-0.0574858666667,-0.0456087333333,-0.050055,0.115400733333,0.109607266667
-0.0468704,-0.0527426666667,-0.0470358,0.127345533333,0.0807294666667,-0.0557286,-0.0565690666667,-0.0424646,-0.0517708,0.107376,0.108774066667,-0.0455824666667,-0.0528096,-0.0431469333333,-0.0510138666667,0.127826933333,0.128533866667,-0.0509192666667,-0.0461766,-0.0391664,-0.0463698666667,0.121842266667,0.142793466667,-0.05828,-0.0541104666667,-0.0543094666667,0.101266733333,0.112952466667,-0.0558015333333,-0.0462080666667,-0.0530150666667,0.112815066667,0.136837466667,-0.0535327333333,-0.0533379333333,-0.053688,0.100470066667,0.0808311333333,-0.0543224666667,-0.0380699333333,-0.0548085333333,0.116605466667,0.135245533333,-0.0513766666667,-0.0385074,-0.0397518,0.119367533333,0.111962066667,-0.0512426,-0.0523400666667,-0.0549929333333,0.117159466667,0.0935688,-0.0459458666667,-0.0527141333333,-0.0498392,0.138941333333,0.0946268,-0.0583942,-0.0500485333333,-0.050831,-0.0489154,0.118877533333,0.12763,-0.040124,-0.0363432,-0.050095,-0.0469434,0.111272866667,0.131097666667,-0.0457062666667,-0.0514328,-0.0572567333333,0.1353022,0.126893133333,-0.0472415333333,-0.0446945333333,-0.0562846,0.0974390666667,0.0942954666667,-0.0524801333333,-0.0422421333333,-0.0537933333333,0.108397,0.113859,-0.0479396,-0.0575000666667,-0.0645642,-0.0497052,0.1401422,0.128954066667,-0.0425442666667,-0.0484808666667,-0.0507256,0.122687533333,0.0831763333333,-0.0467841333333,-0.0454389333333,-0.0536772666667,0.1165552,0.107884133333,-0.0552753333333,-0.0467154666667,-0.0482604,0.129165266667,0.105249066667,-0.058197,-0.0569662666667,-0.0503056,-0.0545354,0.113999066667,0.123858133333,-0.0504318,-0.0500865333333,-0.0478431333333,0.0985777333333,0.0998140666667,-0.0451250666667,-0.0507342666667,-0.0438515333333,-0.0527109333333,0.0947050666667,0.129025866667,-0.0533827333333,-0.0563989333333,-0.0493768666667,0.138480933333,0.0958318,-0.0550724,-0.0525974666667,-0.0448473333333,0.0995764,0.0960704,-0.0432098666667,-0.0554538666667,-0.0390744,-0.0486139333333,0.1361854,0.0797425333333,-0.0562754,-0.0481321333333,-0.0594496666667,-0.0479474666667,-0.0473768,0.1254526,0.1266418,-0.0458338,-0.0451105333333,-0.0481530666667,0.113703333333,0.1131132,-0.0498840666667,-0.0395096666667,-0.0415333333333,0.116677066667,0.126312533333,-0.0498513333333,-0.0504932666667,-0.0567249333333,-0.042052,-0.0490433333333,0.1263184,0.105776866667
-0.0429872,-0.0532476666667,-0.0478270666667,0.122692733333,0.0863362,-0.0550886,-0.0578016,-0.0442096666667,-0.0552534,0.106584733333,0.110786133333,-0.0439354,-0.053508,-0.0446211333333,-0.0481142,0.126223933333,0.127714133333,-0.0493376666667,-0.0477478666667,-0.037902,-0.0467875333333,0.125163533333,0.1312788,-0.0568756,-0.0491686666667,-0.0520402666667,0.106044933333,0.108327666667,-0.0488543333333,-0.0440595333333,-0.0547341333333,0.1139572,0.134161733333,-0.0543814666667,-0.0512938,-0.0517380666667,0.0966847333333,0.0756518,-0.0531438,-0.0389435333333,-0.0542937333333,0.119586533333,0.128563133333,-0.0492167333333,-0.0394623333333,-0.0433979333333,0.124069866667,0.124271666667,-0.0530829333333,-0.0409712,-0.0472446,0.1196878,0.0854133333333,-0.0513906,-0.0527090666667,-0.0473332666667,0.143539,0.106139333333,-0.0607154666667,-0.0471322666667,-0.0497097333333,-0.0476571333333,0.1086546,0.126812066667,-0.0466628,-0.0376938,-0.0450423333333,-0.0452868,0.118617133333,0.1346496,-0.0490794666667,-0.0548658,-0.0579031333333,0.145665533333,0.127855733333,-0.0458908666667,-0.0451484,-0.0526846,0.107666,0.0907685333333,-0.0565432666667,-0.0447865333333,-0.0587867333333,0.121510133333,0.119570266667,-0.0446712666667,-0.0568109333333,-0.0586670666667,-0.0503973333333,0.144867,0.136368,-0.0408470666667,-0.0444034666667,-0.0461505333333,0.129057733333,0.0956027333333,-0.0515864666667,-0.0478750666667,-0.0526672,0.115490333333,0.1058308,-0.0526088666667,-0.0471152,-0.0542555333333,0.131825533333,0.121721733333,-0.0540833333333,-0.0565109333333,-0.0480464666667,-0.0501892,0.120215266667,0.113357266667,-0.0503524666667,-0.0437510666667,-0.0457266666667,0.106952266667,0.0923720666667,-0.0540794666667,-0.0467235333333,-0.0470163333333,-0.0503340666667,0.104020066667,0.144419733333,-0.0553728,-0.0566752,-0.0486847333333,0.1436314,0.101587933333,-0.0528067333333,-0.0515846666667,-0.0435535333333,0.107471333333,0.0997773333333,-0.0484927333333,-0.0567682,-0.0401205333333,-0.0464308,0.136723866667,0.0779038666667,-0.0611385333333,-0.0446782666667,-0.0570636666667,-0.0477140666667,-0.0459769333333,0.1214254,0.140705933333,-0.0509606,-0.0482904,-0.0487872666667,0.118969266667,0.112489466667,-0.0484168666667,-0.0374683333333,-0.0394544,0.117548,0.129961066667,-0.0499089333333,-0.0490951333333,-0.0555702666667,-0.0408654,-0.0559087333333,0.1182854,0.119304266667
-0.0434517333333,-0.0553222666667,-0.0538506,0.119508933333,0.0867418666667,-0.0503835333333,-0.0566412666667,-0.0459332,-0.0543866666667,0.106789466667,0.131288066667,-0.0411262,-0.0541809333333,-0.0457314,-0.0500838,0.134671,0.1300646,-0.0479918666667,-0.0459186,-0.0380268,-0.0497441333333,0.143236133333,0.138848466667,-0.0585994,-0.0461391333333,-0.0499339333333,0.106266333333,0.109174933333,-0.0464461333333,-0.0392284666667,-0.0513181333333,0.122100266667,0.1465864,-0.048881,-0.0519064,-0.0502333333333,0.105853,0.0813278,-0.0605224,-0.0419766666667,-0.0512522,0.117641733333,0.124211866667,-0.0521665333333,-0.038944,-0.0464224666667,0.117253266667,0.1215898,-0.0534268666667,-0.0425876,-0.0489641333333,0.121393333333,0.0819663333333,-0.0466482666667,-0.0541998666667,-0.0474220666667,0.143744866667,0.1088206,-0.0557294,-0.0460306,-0.055421,-0.044178,0.112046333333,0.125943,-0.0471939333333,-0.0343234,-0.0472892,-0.0473123333333,0.116482066667,0.1401314,-0.0493134,-0.0523233333333,-0.0548443333333,0.164124066667,0.128366533333,-0.0457006666667,-0.0477839333333,-0.0569034666667,0.100231533333,0.0916780666667,-0.0579911333333,-0.0471329333333,-0.0577306666667,0.119868,0.120259733333,-0.04063,-0.0521030666667,-0.0578359333333,-0.0524704666667,0.150157866667,0.132517733333,-0.0394169333333,-0.0452825333333,-0.0446878,0.140340266667,0.100294933333,-0.0500914,-0.0464176,-0.0534452,0.1190502,0.105933066667,-0.0520764,-0.0451218,-0.052724,0.1427616,0.114945066667,-0.0521007333333,-0.0561236,-0.051372,-0.0550494,0.1220838,0.1324346,-0.0487825333333,-0.0494493333333,-0.0476789333333,0.111897066667,0.0906696,-0.0576778,-0.0466631333333,-0.0472382666667,-0.0444304,0.0969506666667,0.159201333333,-0.0475407333333,-0.0520037333333,-0.0455468666667,0.1445016,0.109432466667,-0.0591308,-0.0512017333333,-0.0462498,0.1107018,0.108062333333,-0.0464350666667,-0.0516674666667,-0.0427075333333,-0.0427004,0.138605133333,0.0747072,-0.0555969333333,-0.0442822,-0.0521393333333,-0.0467956,-0.0410834,0.119393666667,0.143934733333,-0.0516342666667,-0.0517218,-0.048757,0.126638333333,0.123304066667,-0.0469473333333,-0.0383078666667,-0.0454387333333,0.116777866667,0.1384652,-0.0482154,-0.0527036,-0.0522155333333,-0.0429492,-0.0574248666667,0.1245428,0.116461933333
-0.0405592,-0.0505426,-0.0554334,0.140224333333,0.1012134,-0.0473134666667,-0.0601344,-0.0527715333333,-0.0496132666667,0.113313333333,0.1277606,-0.0501871333333,-0.0561799333333,-0.0409379333333,-0.0491834,0.146946,0.116409066667,-0.0534218,-0.0453205333333,-0.0420828,-0.0482498666667,0.1348188,0.150225133333,-0.0531052,-0.0468548666667,-0.045608,0.112072666667,0.115646333333,-0.0493913333333,-0.0374132,-0.0418885333333,0.120808533333,0.155482866667,-0.0504178666667,-0.051271,-0.0490004,0.110890866667,0.084449,-0.0584532,-0.0474038,-0.0508379333333,0.120313933333,0.126826466667,-0.0519998,-0.0339192,-0.0467786,0.113601866667,0.121615333333,-0.0502352666667,-0.0507939333333,-0.0516798666667,0.119302533333,0.0854786,-0.0520416666667,-0.0515976,-0.0458768666667,0.144906333333,0.097762,-0.0485703333333,-0.0394670666667,-0.0588048666667,-0.0465429333333,0.1059864,0.131254866667,-0.0450055333333,-0.0358559333333,-0.052403,-0.0479681333333,0.113927,0.136687,-0.0471254666667,-0.0491401333333,-0.0535734,0.172782066667,0.141875,-0.0448842,-0.0512818,-0.054672,0.100967866667,0.0918963333333,-0.0550668666667,-0.0461128666667,-0.0549426,0.127809266667,0.136684066667,-0.0420852,-0.0506181333333,-0.0562329333333,-0.0512242666667,0.156908533333,0.1448026,-0.0430277333333,-0.0466634666667,-0.0425844,0.1467294,0.102155933333,-0.0562093333333,-0.0435946666667,-0.0520332,0.1319328,0.1208446,-0.0497668666667,-0.0436266,-0.0504278,0.146721466667,0.112953466667,-0.0477732,-0.0577132666667,-0.0456358,-0.0521528,0.1194114,0.1316464,-0.0522858,-0.0472277333333,-0.0416198,0.108895333333,0.0969197333333,-0.0502753333333,-0.0509308666667,-0.0458386,-0.0489914,0.1129264,0.1425384,-0.0534680666667,-0.0501136666667,-0.0438462666667,0.1368054,0.103595533333,-0.0666299333333,-0.0486016666667,-0.0447329333333,0.126023266667,0.1220188,-0.0457057333333,-0.0542048666667,-0.0442106,-0.0397935333333,0.142703533333,0.0763182,-0.0514277333333,-0.0481289333333,-0.0497569333333,-0.0470108,-0.0395482,0.128814066667,0.144983,-0.0477718,-0.0527151333333,-0.0494763333333,0.1395206,0.117257133333,-0.0446672666667,-0.0363998,-0.0451880666667,0.130755,0.1466254,-0.0445732666667,-0.0585436666667,-0.0515759333333,-0.0472279333333,-0.0565248666667,0.1314236,0.122547533333
-0.0494924,-0.0452179333333,-0.0581320666667,0.1369,0.1111092,-0.0414519333333,-0.0668125333333,-0.0496770666667,-0.0404138,0.107378933333,0.132372,-0.0503746,-0.0588504,-0.0393792,-0.0475950666667,0.144005866667,0.1360072,-0.0575414666667,-0.0417357333333,-0.0421134,-0.0527806666667,0.136105866667,0.1623822,-0.0489476,-0.0452892,-0.0479986,0.114223533333,0.121926133333,-0.0509438,-0.03987,-0.0482037333333,0.126244733333,0.152832866667,-0.0440311333333,-0.0478538666667,-0.0460894,0.126896666667,0.0976956,-0.0561699333333,-0.0492767333333,-0.0519314666667,0.129363066667,0.1266648,-0.0517146,-0.0460191333333,-0.0469596,0.120665266667,0.125927533333,-0.0481463333333,-0.0477399333333,-0.0566998,0.1274266,0.0957003333333,-0.0449537333333,-0.0520746,-0.0484539333333,0.148603333333,0.103547266667,-0.0480053333333,-0.0398512666667,-0.0578660666667,-0.0502324,0.133244066667,0.137652066667,-0.0367455333333,-0.0381612,-0.0499876,-0.0498218,0.124841133333,0.142129533333,-0.0403212,-0.046559,-0.0481841333333,0.167374466667,0.138809533333,-0.0449919333333,-0.0534929333333,-0.054851,0.115046733333,0.0951062,-0.0512832666667,-0.0413576666667,-0.0612850666667,0.128984266667,0.1374824,-0.0356144666667,-0.0500125333333,-0.0529668,-0.0505500666667,0.1670956,0.139822,-0.0419806666667,-0.04712,-0.0416842,0.161775333333,0.106707133333,-0.0539579333333,-0.0467568,-0.0484268,0.1329196,0.118894333333,-0.0478490666667,-0.0448909333333,-0.046305,0.144897066667,0.114714866667,-0.0524523333333,-0.0599377333333,-0.0479076,-0.0534143333333,0.1199812,0.128521866667,-0.0505283333333,-0.0452839333333,-0.0493657333333,0.109596266667,0.0963966666667,-0.0524958666667,-0.0439274666667,-0.0471501333333,-0.0443271333333,0.125536933333,0.160692866667,-0.0530768666667,-0.0471804,-0.0449799333333,0.148050866667,0.115552266667,-0.0578324666667,-0.0450918666667,-0.0421226666667,0.1289448,0.133299866667,-0.0434767333333,-0.0524355333333,-0.038001,-0.0452318666667,0.156458133333,0.0788619333333,-0.0471899333333,-0.0484374,-0.0509114666667,-0.0452090666667,-0.0409119333333,0.134721733333,0.1529536,-0.045791,-0.0468144,-0.0460608666667,0.137711466667,0.127797533333,-0.0496626666667,-0.0415754666667,-0.0448513333333,0.131589933333,0.152526266667,-0.0504037333333,-0.0554577333333,-0.0534996666667,-0.0499763333333,-0.0561851333333,0.1386124,0.122558866667
-0.0506028,-0.0489614,-0.0555394666667,0.134325066667,0.100679933333,-0.0433300666667,-0.0656924666667,-0.0473058,-0.041463,0.102952266667,0.1403666,-0.0516402,-0.057609,-0.04165,-0.0500616,0.146856666667,0.137973733333,-0.0530760666667,-0.0397594,-0.039955,-0.0516267333333,0.144991933333,0.1694678,-0.0502718666667,-0.0421418666667,-0.0535087333333,0.112890266667,0.1380928,-0.0468932666667,-0.0434854666667,-0.0418828666667,0.1282832,0.152765266667,-0.0502804666667,-0.0499540666667,-0.0451918,0.118519066667,0.0919508666667,-0.0478406666667,-0.0494719333333,-0.0482761333333,0.1287716,0.133031333333,-0.0455466,-0.0380489333333,-0.0472774,0.1193148,0.1260438,-0.0507726,-0.0440543333333,-0.0556768,0.127754533333,0.1087842,-0.0428070666667,-0.0508855333333,-0.0492546666667,0.148364333333,0.101799466667,-0.0494669333333,-0.0419777333333,-0.0575329333333,-0.05018,0.144899533333,0.144102733333,-0.0372699333333,-0.0388117333333,-0.041161,-0.0495327333333,0.127784466667,0.144840333333,-0.0381215333333,-0.0442063333333,-0.0521334,0.175881,0.136110733333,-0.0436096,-0.0523106,-0.056663,0.1240314,0.0963427333333,-0.0496698,-0.0438561333333,-0.0573492666667,0.1291988,0.143511,-0.037148,-0.0482028666667,-0.0511203333333,-0.0529762666667,0.167025933333,0.1460838,-0.037554,-0.0439312,-0.040305,0.175702866667,0.107327533333,-0.048137,-0.0490319333333,-0.0457996666667,0.131557333333,0.115694133333,-0.0484978,-0.0430422,-0.0541042666667,0.1667404,0.1193242,-0.0545838666667,-0.0587615333333,-0.0514431333333,-0.0514299333333,0.130686066667,0.127279933333,-0.0536646666667,-0.0542192,-0.0496037333333,0.126915533333,0.0907059333333,-0.0477205333333,-0.0434225333333,-0.046923,-0.0496810666667,0.1193242,0.164954266667,-0.0444322,-0.0543787333333,-0.0441142,0.149005466667,0.123404866667,-0.0560852,-0.0413357333333,-0.0434048666667,0.1338228,0.1406242,-0.0403834666667,-0.0552638666667,-0.0381712,-0.0411498,0.158882133333,0.0793932,-0.0443863333333,-0.0420708666667,-0.0532924,-0.0463000666667,-0.0399004,0.1460452,0.147441533333,-0.0442694666667,-0.0502096,-0.0474545333333,0.1433388,0.137581266667,-0.0475108666667,-0.0416030666667,-0.0402067333333,0.117694133333,0.153001866667,-0.0446742,-0.0588988,-0.0512661333333,-0.0465292,-0.0539280666667,0.1476018,0.122615466667
-0.0480301333333,-0.0471282,-0.0598379333333,0.133066733333,0.115134666667,-0.0468379333333,-0.0675835333333,-0.052873,-0.0467552666667,0.1134324,0.141877133333,-0.0490338666667,-0.0555526,-0.0435876,-0.0566016666667,0.146956266667,0.144691666667,-0.0518225333333,-0.0445374666667,-0.0403726,-0.0504777333333,0.1559218,0.167818866667,-0.053212,-0.0499273333333,-0.0509358,0.110526733333,0.1294288,-0.0439300666667,-0.0393484,-0.0472758,0.143581666667,0.1666656,-0.0560936666667,-0.0485811333333,-0.0445906,0.113469133333,0.0988549333333,-0.0492716666667,-0.047799,-0.0434358,0.125320333333,0.121765266667,-0.0411088,-0.0428296666667,-0.0488105333333,0.121285533333,0.1319866,-0.0534714666667,-0.0401268666667,-0.0496572,0.1330218,0.100392133333,-0.0422248666667,-0.04484,-0.0521704,0.162258866667,0.112284266667,-0.0463442,-0.047055,-0.0543294,-0.0498215333333,0.1374692,0.1448098,-0.036397,-0.0435292,-0.0432718,-0.0494602666667,0.1314344,0.132351266667,-0.042144,-0.046395,-0.0548826666667,0.179224866667,0.144096333333,-0.0437498,-0.0484251333333,-0.0581872666667,0.1346108,0.0904135333333,-0.053814,-0.045249,-0.0518764,0.124249266667,0.154602533333,-0.0428068,-0.0477561333333,-0.0537199333333,-0.053664,0.1663022,0.151033666667,-0.0405928,-0.0398283333333,-0.0401293333333,0.154222333333,0.110878866667,-0.0491850666667,-0.0451275333333,-0.0503952666667,0.135148933333,0.120851066667,-0.0494566,-0.0463742666667,-0.0544588666667,0.1673442,0.106363133333,-0.0572111333333,-0.0552446666667,-0.0506850666667,-0.0533280666667,0.1404126,0.121766066667,-0.0511057333333,-0.055762,-0.0511927333333,0.1385178,0.0844703333333,-0.0440605333333,-0.0443634,-0.054895,-0.0515992666667,0.116335133333,0.1599858,-0.0469340666667,-0.0553014,-0.0467834,0.151841333333,0.123668266667,-0.0540462,-0.0446526,-0.0477345333333,0.138095866667,0.144335733333,-0.0445107333333,-0.057565,-0.0345996,-0.0426147333333,0.158106266667,0.0846275333333,-0.0455062,-0.0452642666667,-0.0560157333333,-0.0480026666667,-0.0379031333333,0.1528952,0.140978,-0.04342,-0.0526418,-0.0502665333333,0.139127466667,0.136467866667,-0.0498297333333,-0.0415375333333,-0.0413735333333,0.110306066667,0.153309066667,-0.0421802,-0.0605994,-0.0548395333333,-0.0564658666667,-0.0525478,0.1456838,0.124616066667
-0.0486885333333,-0.0459848666667,-0.057008,0.135894666667,0.128481533333,-0.0486612,-0.0567181333333,-0.050866,-0.0510469333333,0.1159042,0.158194266667,-0.0511128666667,-0.0556394666667,-0.0490588666667,-0.0552972666667,0.148183133333,0.1476016,-0.0507589333333,-0.0425948,-0.0450026,-0.0484966666667,0.167193266667,0.160945733333,-0.0544484,-0.0476082,-0.0474152,0.120935,0.140005866667,-0.0458008,-0.0419984,-0.0397446,0.1410632,0.1690698,-0.0477696,-0.0544278,-0.0375222,0.118838333333,0.0999306666667,-0.0508139333333,-0.0488612,-0.0404262666667,0.1337736,0.120361466667,-0.0417504,-0.0449853333333,-0.0503652,0.110549466667,0.130568866667,-0.0512685333333,-0.0427066,-0.0451468666667,0.1363286,0.110773066667,-0.0417325333333,-0.0449886,-0.0565076666667,0.162871066667,0.1135444,-0.0470086,-0.0486362,-0.0456214666667,-0.0456165333333,0.145347666667,0.147365133333,-0.0350741333333,-0.0403798,-0.045772,-0.0467444,0.133893133333,0.132127933333,-0.0458947333333,-0.0437496666667,-0.0500827333333,0.181949533333,0.1419438,-0.051682,-0.0500868666667,-0.0596212,0.1316312,0.104051333333,-0.0546601333333,-0.0437692,-0.0516854,0.1296586,0.157675466667,-0.0436977333333,-0.0455973333333,-0.0512070666667,-0.0514673333333,0.162882,0.1516624,-0.0411481333333,-0.0372742,-0.0429118,0.162417066667,0.107563333333,-0.0486206,-0.0476069333333,-0.0539242666667,0.130549133333,0.125870866667,-0.0516556666667,-0.0450824,-0.0538045333333,0.162742666667,0.106575666667,-0.0522666,-0.0460396,-0.0545060666667,-0.0550551333333,0.136235333333,0.1317698,-0.0525871333333,-0.0550356,-0.0507987333333,0.141594866667,0.0967736666667,-0.0456398666667,-0.0381519333333,-0.0553969333333,-0.0515408,0.1216958,0.154195666667,-0.0498948666667,-0.0522644666667,-0.0396478666667,0.151614133333,0.132091666667,-0.0548701333333,-0.0457290666667,-0.045947,0.1399966,0.1419762,-0.0451596666667,-0.0537918,-0.0383797333333,-0.0422358,0.155959133333,0.0861696666667,-0.0411042666667,-0.0429623333333,-0.0523464666667,-0.0439644,-0.0372150666667,0.151487133333,0.1424362,-0.044193,-0.0507981333333,-0.049855,0.137784666667,0.142197533333,-0.0487867333333,-0.0444926666667,-0.0412786,0.115561466667,0.159633066667,-0.0439964666667,-0.0560084,-0.0537885333333,-0.0490024666667,-0.0559182,0.155430066667,0.136240133333
-0.0505890666667,-0.0466298666667,-0.0575047333333,0.1428522,0.142460733333,-0.0476416,-0.0501594666667,-0.0528732666667,-0.0507184666667,0.107711133333,0.162184466667,-0.0540322,-0.0544336,-0.0458986,-0.0532862,0.154605866667,0.1427836,-0.0528321333333,-0.0398987333333,-0.0460526,-0.0438656666667,0.169367266667,0.172069533333,-0.0539110666667,-0.046206,-0.0487602666667,0.119966733333,0.138353133333,-0.0472495333333,-0.04291,-0.0434828666667,0.138442666667,0.169638533333,-0.0441528,-0.0571105333333,-0.0412494666667,0.1178962,0.103672466667,-0.0492473333333,-0.0499805333333,-0.034964,0.1340182,0.132545933333,-0.0443856,-0.0401558,-0.0441066666667,0.1078336,0.129961133333,-0.0525216666667,-0.0428126666667,-0.0482843333333,0.135348866667,0.113677266667,-0.0407748,-0.0483687333333,-0.0513742,0.172504266667,0.1087038,-0.047582,-0.0442894,-0.0396034666667,-0.0475168,0.159613666667,0.1535302,-0.0344272666667,-0.0417774,-0.0450122,-0.0533658666667,0.1397236,0.129359533333,-0.0447502,-0.0409666,-0.0423675333333,0.181874866667,0.138635533333,-0.0507731333333,-0.0481726666667,-0.0647556666667,0.1459906,0.108726666667,-0.0452980666667,-0.0448395333333,-0.0479868666667,0.123156533333,0.1551484,-0.0447099333333,-0.0484046,-0.0491277333333,-0.0490944666667,0.1659442,0.150087266667,-0.0414482,-0.0428114,-0.0435296,0.169228466667,0.1169098,-0.0525560666667,-0.0439967333333,-0.0502921333333,0.136816533333,0.140924933333,-0.0507396666667,-0.0430399333333,-0.0483756666667,0.159597133333,0.1004876,-0.0476170666667,-0.0439461333333,-0.0510054666667,-0.0496814666667,0.1340534,0.1227394,-0.0517437333333,-0.0566864,-0.0517945333333,0.138217133333,0.0988340666667,-0.0409828666667,-0.0467989333333,-0.0488737333333,-0.0497823333333,0.139292866667,0.155284333333,-0.0523206,-0.0522236,-0.0421943333333,0.158513066667,0.137987533333,-0.0520786666667,-0.0432673333333,-0.0440127333333,0.146723133333,0.149605533333,-0.0507102,-0.0552736666667,-0.0426737333333,-0.045757,0.1682804,0.0985018,-0.0411520666667,-0.0456829333333,-0.0484822666667,-0.0441802,-0.0350844,0.151755133333,0.144326866667,-0.0429290666667,-0.0469446,-0.0519265333333,0.135765933333,0.143641333333,-0.0487778,-0.0495372,-0.0404136,0.1194492,0.154827466667,-0.0433718666667,-0.0502522666667,-0.0505146666667,-0.0465912666667,-0.0488863333333,0.161985466667,0.146426066667
