Rule_Obj,Rule_Score
"[['condition', 'grade', 'sex', 'n-staging'], [['1', '9', '4', '0'], ['2', '3', '9'], ['male', 'female'], ['3', '0', '2', '1']]]",0.940198025303162
"[['condition', 'grade', 'sex'], [['1', '9', '4', '0'], ['3', '2', '9'], ['female', 'male']]]",0.940198025303162
"[['condition', 'grade', 'n-staging'], [['1', '9', '4', '0'], ['3', '2', '9'], ['0', '1', '2', '3']]]",0.940198025303162
"[['condition', 'grade', 't-staging'], [['1', '4'], ['2', '3'], ['1', '4', '2', '3']]]",0.9378941620989524
"[['sex', 'n-staging'], [['male', 'female'], ['2', '0', '1']]]",0.9368548576534177
"[['n-staging'], [['0', '1', '2']]]",0.9368548576534177
"[['grade', 'n-staging'], [['2', '1', '3', '9'], ['0', '1', '2']]]",0.9368548576534177
"[['site', 'n-staging'], [['2', '1', '4'], ['0', '1', '2']]]",0.9368548576534177
"[['grade', 'n-staging', 'treatment'], [['2', '3', '9', '1'], ['1', '0', '2'], ['standard', 'test']]]",0.9368548576534177
"[['site', 't-staging', 'condition'], [['2', '4', '1'], ['1', '3', '2'], ['1', '0', '4', '9', '3']]]",0.9353981944172756
