Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
554,13.9,0.46096,0.0602448092749
33,24.03,0.94962,0.378094909923
285,17.52,0.58935,0.0996200763258
1267,9.47,0.65939,0.133158581956
673,9.46,0.91341,0.150885213207
975,19.7,0.86427,0.194342945384
