Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
773,28.59,0.9212,0.282457543574
1285,12.06,0.59236,0.0915384287785
285,11.82,0.58935,0.0996200763258
885,12.15,0.62939,0.118792097231
1119,17.36,0.89652,0.17606676197
