Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
656,14.11,0.88891,0.1632726224
839,30.51,0.66976,0.109623737466
1127,9.06,0.72751,0.115512686389
774,14.33,0.83032,0.170743511562
465,15.32,0.8829,0.198393606583
1106,7.54,0.95107,0.393422449482
1336,13.2,0.91382,0.245652927704
