Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
554,13.9,0.46096,0.0602448092749
854,28.7,0.83481,0.225941582367
952,8.89,0.68612,0.138251893287
1036,9.26,0.66161,0.132576974774
1127,9.06,0.72751,0.115512686389
761,5.97,0.86071,0.2979517947
1336,13.2,0.91382,0.245652927704
