Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
1286,"[0.91252999999999995, 0.98282000000000003]",0,other, , , , 
773,"[0.69862999999999997, 0.96202999999999994]",0,other,1.0,1.0,147.4672,0.9983
1127,"[0.88526000000000005, 0.95117999999999991]",0,blood, , , , 
248,"[0.93922000000000005, 0.97743999999999998]",0,blood,0.9882,0.9767,153.5042,0.9274
56,"[0.76121000000000005, 0.94525000000000003]",0,placenta,1.0,1.0,92.5474,0.3196
