Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
6,14.24,428.130856514,80.9612220428
8,11.82,2771.6039223,759.411459772
0,7.82,2697.0,750.385279651
5,10.33,162.475801762,23.2442471795
4,1.49,174410.049979,18492.4635357
6,9.4,428.130856514,80.9612220428
6,3.53,428.130856514,80.9612220428
3,3.16,1043.79375795,189.899308306
0,37.03,2697.0,750.385279651
0,44.49,2697.0,750.385279651
