0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0.3179,0.1406,0.1374,0.1602,0.1488,0.2535,0.2951,0.1837,0.1438,0.1602,0.1638,0.2691,0.2421,0.1566,0.1687,0.1602,0.126,0.2392,0.3482,0.1513,0.168,0.1602,0.1638,0.3289,0.2421,0.1566,0.1559,0.1602,0.131,0.2392,0.2122,0.1566,0.1559,0.1602,0.1588,0.3289,0.2043,0.1566,0.1559,0.1958,0.131,0.2314,0.2951,0.1566,0.1559,0.1958,0.1638,0.2912,0.2346,0.1566,0.1374,0.1545,0.1588,0.2613,0.2649,0.1566,0.1374,0.1602,0.131,0.2613,0.2951,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1873,0.1958,0.1588,0.2691,0.2723,0.1566,0.1559,0.1545,0.1638,0.2392,0.2951,0.1242,0.1808,0.1545,0.1638,0.2691,0.3179,0.146,0.1559,0.1602,0.1588,0.2691,0.2043,0.1566,0.1495,0.1488,0.131,0.2691,0.3179,0.1566,0.1623,0.1958,0.1638,0.3289,0.2574,0.1189,0.1246,0.1488,0.1588,0.2392,0.2649,0.1566,0.1438,0.1602,0.1538,0.2093,0.2951,0.1189,0.1687,0.1545,0.131,0.2613,0.2649,0.1566,0.1937,0.1958,0.126,0.2613,0.3254,0.1566,0.1061,0.1958,0.1538,0.2093,0.1744,0.1566,0.1559,0.1602,0.1638,0.2691,0.2421,0.1513,0.1559,0.1958,0.1638,0.3289,0.3254,0.1513,0.1559,0.1958,0.1638,0.2392,0.2421,0.1189,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1559,0.1488,0.1538,0.2691,0.2649,0.1189,0.1623,0.1958,0.1638,0.2691,0.2346,0.1513,0.1559,0.1958,0.1638,0.2691,0.2951,0.146,0.1623,0.1958,0.1638,0.2691
0.3179,0.1406,0.1431,0.1602,0.1488,0.2535,0.2951,0.1837,0.1438,0.1602,0.1638,0.2691,0.2421,0.1566,0.1687,0.1602,0.126,0.2392,0.3482,0.1513,0.168,0.1602,0.1638,0.3289,0.2652,0.1566,0.1559,0.1602,0.131,0.2392,0.2122,0.1566,0.1559,0.1602,0.1588,0.3289,0.2197,0.1566,0.1623,0.1958,0.131,0.2314,0.2951,0.1566,0.1559,0.1958,0.1638,0.2912,0.2346,0.1566,0.1374,0.1545,0.1588,0.2613,0.2649,0.1566,0.1374,0.1602,0.131,0.299,0.3784,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1873,0.1958,0.1588,0.2691,0.2723,0.1566,0.1623,0.1545,0.1638,0.2392,0.2951,0.1513,0.1808,0.1602,0.1638,0.2912,0.3179,0.146,0.1559,0.1602,0.1588,0.2691,0.2951,0.1566,0.1495,0.1488,0.131,0.2691,0.3179,0.1566,0.1623,0.1958,0.1638,0.3289,0.2649,0.1566,0.1246,0.1545,0.1638,0.2392,0.2649,0.1566,0.1687,0.1602,0.1638,0.2392,0.2951,0.1189,0.1687,0.1545,0.131,0.2691,0.2649,0.1566,0.1937,0.1958,0.1538,0.2912,0.3254,0.1566,0.1061,0.1958,0.1538,0.2093,0.3254,0.1566,0.1559,0.1958,0.1638,0.2691,0.2421,0.1513,0.1559,0.1958,0.1638,0.3289,0.3254,0.1513,0.1559,0.1958,0.1638,0.2392,0.2421,0.1189,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1559,0.1545,0.1538,0.2691,0.2649,0.1189,0.1623,0.1958,0.1638,0.2834,0.2723,0.1566,0.1559,0.1958,0.1638,0.2691,0.2951,0.1566,0.1623,0.1958,0.1638,0.2691
0.3179,0.1406,0.1431,0.1958,0.1588,0.2535,0.2951,0.1837,0.1623,0.1602,0.1638,0.2691,0.2421,0.1566,0.1687,0.1602,0.126,0.2691,0.3482,0.1513,0.168,0.1958,0.1638,0.3289,0.2723,0.1566,0.1559,0.1602,0.1488,0.299,0.2421,0.1566,0.1559,0.1958,0.1638,0.3289,0.2197,0.1566,0.1623,0.1958,0.131,0.2314,0.2951,0.1566,0.1559,0.1958,0.1638,0.2912,0.2649,0.1566,0.2058,0.1545,0.1638,0.2613,0.2649,0.1566,0.1374,0.1602,0.1588,0.299,0.3784,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1873,0.1958,0.1588,0.2691,0.2951,0.1566,0.1623,0.1545,0.1638,0.2392,0.2951,0.1513,0.1808,0.1958,0.1638,0.299,0.3179,0.146,0.1559,0.1602,0.1588,0.2691,0.2951,0.1566,0.1495,0.1488,0.1538,0.2691,0.3254,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1559,0.1545,0.1638,0.2392,0.2649,0.1566,0.1687,0.1602,0.1638,0.2392,0.2951,0.1566,0.1687,0.1545,0.1588,0.2691,0.2951,0.1566,0.1937,0.1958,0.1588,0.2912,0.3254,0.1566,0.1125,0.1958,0.1965,0.2691,0.3254,0.1566,0.1559,0.1958,0.1638,0.2912,0.2421,0.1513,0.1559,0.1958,0.1638,0.3289,0.3254,0.1513,0.1559,0.1958,0.1638,0.2535,0.2649,0.1189,0.1687,0.1844,0.1638,0.3289,0.2951,0.1566,0.1559,0.1602,0.1588,0.2691,0.2649,0.1189,0.1623,0.1958,0.1638,0.2834,0.2723,0.1566,0.1559,0.1958,0.1638,0.2691,0.2951,0.1566,0.1623,0.1958,0.1638,0.2912
0.3179,0.1406,0.1559,0.1958,0.1588,0.2535,0.2951,0.1837,0.1623,0.1602,0.1638,0.2691,0.3482,0.1566,0.1687,0.1958,0.1289,0.2691,0.3482,0.1566,0.168,0.1958,0.1638,0.3289,0.2723,0.1566,0.1559,0.1602,0.1488,0.299,0.2649,0.1837,0.1559,0.1958,0.1638,0.3289,0.2197,0.1566,0.1687,0.1958,0.131,0.2535,0.2951,0.1566,0.1559,0.1958,0.1638,0.3289,0.2649,0.1566,0.2058,0.1958,0.1638,0.2691,0.2649,0.1566,0.1374,0.1602,0.1588,0.299,0.3784,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1873,0.1958,0.1638,0.2691,0.2951,0.1566,0.1623,0.1602,0.1638,0.2392,0.2951,0.1513,0.1808,0.1958,0.1638,0.299,0.3179,0.146,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1495,0.1488,0.1538,0.2834,0.3254,0.1566,0.168,0.1958,0.1915,0.3289,0.2951,0.1566,0.1559,0.1958,0.1638,0.2691,0.2649,0.1566,0.1687,0.1602,0.1638,0.2392,0.2951,0.1566,0.1687,0.1545,0.1638,0.2691,0.2951,0.1566,0.1937,0.1958,0.1588,0.2912,0.3254,0.1566,0.1374,0.1958,0.1965,0.2691,0.3254,0.1566,0.1559,0.1958,0.1638,0.2912,0.2421,0.1513,0.1687,0.1958,0.1638,0.3289,0.3254,0.1513,0.1559,0.1958,0.1638,0.2691,0.2649,0.1189,0.1687,0.1844,0.1638,0.3289,0.3179,0.1566,0.1687,0.1602,0.1588,0.2691,0.2649,0.1189,0.1623,0.1958,0.1638,0.2834,0.2723,0.1566,0.1559,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1638,0.2912
0.3179,0.1406,0.1559,0.1958,0.1588,0.2535,0.2951,0.1837,0.1623,0.1865,0.1965,0.2691,0.3482,0.1566,0.1687,0.1958,0.1538,0.2691,0.3482,0.1566,0.168,0.1958,0.1816,0.3289,0.2723,0.1566,0.1559,0.1602,0.1488,0.299,0.2649,0.1837,0.1559,0.1958,0.1638,0.3289,0.2346,0.1566,0.1687,0.1958,0.1588,0.2535,0.3254,0.1566,0.1559,0.1958,0.1638,0.3289,0.2649,0.1566,0.2058,0.1958,0.1865,0.2691,0.2649,0.1566,0.1559,0.1602,0.1588,0.299,0.3784,0.1566,0.1623,0.1958,0.1766,0.3289,0.2951,0.1566,0.1873,0.1958,0.1816,0.2691,0.2951,0.1566,0.1623,0.1602,0.1638,0.2392,0.2951,0.1513,0.1808,0.1958,0.1638,0.299,0.3179,0.146,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1495,0.1488,0.1538,0.2834,0.3254,0.1566,0.168,0.1958,0.1915,0.3289,0.2951,0.1566,0.1559,0.1958,0.1638,0.2834,0.2649,0.1566,0.1687,0.1958,0.1638,0.2613,0.2951,0.1566,0.1687,0.1545,0.1638,0.2691,0.2951,0.1566,0.1937,0.1958,0.1588,0.2912,0.3482,0.1566,0.1502,0.1958,0.1965,0.2691,0.3254,0.1566,0.1559,0.1958,0.1638,0.2912,0.2649,0.2161,0.1687,0.1958,0.1638,0.3289,0.3254,0.1513,0.1808,0.1958,0.1965,0.2691,0.2951,0.1513,0.1687,0.1844,0.1638,0.3289,0.3179,0.1566,0.1873,0.1602,0.1588,0.3432,0.2649,0.146,0.1623,0.1958,0.1638,0.3289,0.3179,0.1566,0.1559,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1638,0.2912
0.3179,0.1406,0.1559,0.1958,0.1588,0.2535,0.2951,0.1837,0.1623,0.1865,0.1965,0.2691,0.3482,0.1566,0.1873,0.1958,0.1538,0.2691,0.3482,0.1566,0.168,0.1958,0.1816,0.3289,0.2723,0.1566,0.1559,0.1958,0.1488,0.299,0.2649,0.1837,0.1559,0.1958,0.1638,0.3289,0.2346,0.1566,0.1687,0.2108,0.1588,0.2535,0.3254,0.1566,0.1559,0.1958,0.1638,0.3731,0.2649,0.1566,0.2058,0.1958,0.1865,0.2691,0.2649,0.1566,0.1559,0.1602,0.1588,0.299,0.3784,0.1566,0.1623,0.1958,0.1766,0.3289,0.2951,0.1837,0.1873,0.1958,0.1816,0.2691,0.2951,0.1566,0.1623,0.1602,0.1638,0.2691,0.2951,0.1513,0.1808,0.1958,0.1638,0.299,0.3179,0.1513,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1495,0.1958,0.1538,0.2834,0.3254,0.1837,0.168,0.1958,0.1915,0.3289,0.2951,0.1566,0.1559,0.1958,0.1638,0.2834,0.2649,0.1566,0.1687,0.1958,0.1638,0.2613,0.2951,0.1566,0.1687,0.1545,0.1638,0.3211,0.2951,0.1566,0.1937,0.1958,0.1588,0.2912,0.3482,0.1566,0.1502,0.1958,0.1965,0.2691,0.3254,0.1566,0.1687,0.1958,0.1638,0.2912,0.2649,0.2161,0.1687,0.1958,0.1638,0.3289,0.3254,0.1566,0.1808,0.1958,0.1965,0.2691,0.2951,0.1566,0.1687,0.2164,0.1638,0.3289,0.3482,0.1566,0.1873,0.1602,0.1588,0.3432,0.2951,0.1513,0.1623,0.1958,0.1638,0.3289,0.3179,0.1566,0.1559,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1638,0.299
0.3179,0.1406,0.1623,0.1958,0.1588,0.2535,0.3183,0.1837,0.1623,0.1865,0.1965,0.2691,0.3482,0.1566,0.1873,0.1958,0.1538,0.2691,0.3482,0.1566,0.168,0.1958,0.1816,0.3289,0.2723,0.1566,0.1808,0.1958,0.1488,0.299,0.2649,0.1837,0.1623,0.1958,0.1638,0.3289,0.2424,0.1566,0.1687,0.2108,0.1588,0.2535,0.3254,0.1566,0.1559,0.1958,0.1638,0.3731,0.3482,0.1566,0.2058,0.2542,0.1865,0.2691,0.2649,0.1566,0.1559,0.1958,0.1638,0.299,0.3784,0.1566,0.1623,0.1958,0.1816,0.3289,0.2951,0.1837,0.1873,0.1958,0.1816,0.2912,0.2951,0.1566,0.1623,0.1602,0.1638,0.2691,0.2951,0.1566,0.1808,0.1958,0.1766,0.299,0.3179,0.1513,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1495,0.1958,0.1823,0.2834,0.3254,0.1837,0.168,0.1958,0.1915,0.3289,0.2951,0.1566,0.1559,0.1958,0.1638,0.2834,0.2951,0.2161,0.1687,0.1958,0.1638,0.2613,0.2951,0.1566,0.1808,0.1545,0.1865,0.3211,0.2951,0.1566,0.1937,0.1958,0.1588,0.2912,0.3482,0.1566,0.1502,0.1958,0.1965,0.2691,0.3254,0.1566,0.1687,0.1958,0.1638,0.2912,0.2876,0.2161,0.1687,0.1958,0.1638,0.3289,0.3254,0.1566,0.1808,0.1958,0.1965,0.3289,0.2951,0.1566,0.1687,0.2164,0.1638,0.3289,0.3482,0.1566,0.1873,0.1901,0.1588,0.3432,0.2951,0.1513,0.1623,0.1958,0.1638,0.3289,0.3179,0.1566,0.1559,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1666,0.299
0.3179,0.146,0.1623,0.1958,0.1588,0.3211,0.3183,0.1837,0.1623,0.1865,0.1965,0.299,0.3482,0.1566,0.1873,0.1958,0.1538,0.2691,0.3482,0.1566,0.168,0.1958,0.1816,0.3289,0.2723,0.1566,0.1808,0.1958,0.1638,0.299,0.2649,0.1837,0.1623,0.1958,0.1638,0.351,0.2424,0.1566,0.1687,0.2108,0.1638,0.2535,0.3254,0.1566,0.1559,0.1958,0.1638,0.3731,0.3482,0.1566,0.2058,0.2542,0.1865,0.2691,0.2649,0.1566,0.1559,0.1958,0.1638,0.299,0.3784,0.1566,0.1623,0.1958,0.1816,0.3289,0.2951,0.1837,0.1873,0.1958,0.1816,0.2912,0.3254,0.1566,0.1623,0.1602,0.1638,0.299,0.2951,0.1566,0.1808,0.1958,0.1766,0.3211,0.3254,0.1566,0.1559,0.1602,0.1638,0.3289,0.2951,0.1566,0.1495,0.1958,0.1823,0.2834,0.3254,0.1837,0.168,0.1958,0.1915,0.3289,0.2951,0.1566,0.1559,0.1958,0.1638,0.2834,0.2951,0.2161,0.1687,0.1958,0.1638,0.2834,0.2951,0.1566,0.1808,0.1545,0.1865,0.3211,0.2951,0.1566,0.1937,0.1958,0.1588,0.3588,0.3482,0.1566,0.1502,0.1958,0.1965,0.2912,0.3254,0.1566,0.1687,0.1958,0.1638,0.2912,0.2876,0.2161,0.1687,0.1958,0.1638,0.3289,0.3254,0.1566,0.1808,0.1958,0.1965,0.3289,0.2951,0.1566,0.1687,0.2164,0.1638,0.3289,0.3482,0.1566,0.1873,0.1901,0.1638,0.3432,0.2951,0.1513,0.1623,0.1958,0.1638,0.3289,0.3179,0.1566,0.1623,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1666,0.3211
0.3784,0.2161,0.1623,0.1958,0.1588,0.3211,0.3183,0.1837,0.1623,0.1865,0.1965,0.299,0.3482,0.1566,0.1873,0.1958,0.1538,0.2691,0.3482,0.1566,0.168,0.1958,0.1816,0.3289,0.2723,0.1566,0.1808,0.1958,0.1638,0.299,0.2649,0.1837,0.1623,0.1958,0.1638,0.351,0.2424,0.1566,0.1687,0.2108,0.1638,0.2691,0.3254,0.1566,0.1559,0.1958,0.1865,0.3731,0.3482,0.1566,0.2058,0.2542,0.1865,0.2834,0.3179,0.1566,0.1559,0.1958,0.1965,0.299,0.3784,0.1566,0.1623,0.1958,0.1816,0.3289,0.3482,0.1837,0.1873,0.1958,0.1816,0.2912,0.3254,0.1566,0.1687,0.1602,0.1865,0.299,0.2951,0.1566,0.1808,0.1958,0.1766,0.3289,0.3254,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1495,0.1958,0.1823,0.2834,0.3254,0.1837,0.1808,0.1958,0.2243,0.3289,0.2951,0.1566,0.1623,0.1958,0.1638,0.2834,0.2951,0.2161,0.1687,0.1958,0.1638,0.2834,0.2951,0.1566,0.1808,0.1545,0.1865,0.3211,0.2951,0.1566,0.1937,0.1958,0.1588,0.3588,0.3482,0.1566,0.1502,0.2108,0.1965,0.3289,0.3254,0.1566,0.1687,0.1958,0.1638,0.2912,0.2876,0.2161,0.1687,0.1958,0.1638,0.3289,0.3254,0.1566,0.1808,0.1958,0.1965,0.3289,0.2951,0.1566,0.1687,0.2164,0.1638,0.3289,0.3482,0.1566,0.1873,0.1901,0.1638,0.351,0.2951,0.1513,0.1687,0.1958,0.1638,0.3432,0.3254,0.1566,0.1623,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1666,0.3289
0.3784,0.2161,0.1623,0.1958,0.1638,0.3211,0.3183,0.2054,0.1623,0.1865,0.1965,0.299,0.3482,0.1566,0.1873,0.1958,0.1538,0.299,0.3482,0.1566,0.168,0.1958,0.1816,0.3289,0.2723,0.1566,0.1808,0.1958,0.1766,0.299,0.2649,0.1837,0.1623,0.1958,0.1638,0.351,0.2424,0.1566,0.1687,0.2108,0.1638,0.2691,0.3254,0.1566,0.1559,0.1958,0.1865,0.3731,0.3482,0.1566,0.2058,0.2542,0.1915,0.2834,0.3179,0.1566,0.1559,0.1958,0.1965,0.299,0.3784,0.1566,0.1623,0.1958,0.1965,0.3289,0.3482,0.1837,0.1873,0.1958,0.1816,0.2912,0.3482,0.1566,0.1744,0.1602,0.1865,0.299,0.3033,0.1566,0.1808,0.1958,0.1766,0.3289,0.3254,0.1566,0.1623,0.1958,0.1638,0.3289,0.2951,0.1566,0.1559,0.2257,0.1823,0.2834,0.3254,0.2001,0.1808,0.1958,0.2243,0.3289,0.3179,0.1566,0.1623,0.1958,0.1638,0.299,0.2951,0.2161,0.1687,0.1958,0.1638,0.2834,0.2951,0.1566,0.1808,0.1545,0.1865,0.3211,0.2951,0.2108,0.1937,0.1958,0.1588,0.3588,0.3482,0.2001,0.1502,0.2108,0.1965,0.3289,0.3254,0.1566,0.1687,0.1958,0.1638,0.2912,0.2876,0.2161,0.1687,0.1958,0.1638,0.3289,0.3254,0.1566,0.1808,0.1958,0.1965,0.3289,0.2951,0.1566,0.1687,0.2164,0.1638,0.3289,0.3482,0.1566,0.1873,0.1901,0.1638,0.351,0.3254,0.1513,0.1687,0.1958,0.1865,0.3432,0.3254,0.1566,0.1623,0.1958,0.1638,0.2912,0.3482,0.1566,0.1623,0.1958,0.1666,0.3289
