Rule_Obj,Rule_Score
"[['age'], [[70, 93]]]",0.9418529937751725
"[['pstat', 'age'], [['0', '1'], [70, 93]]]",0.9418529937751725
"[['sex', 'age'], [['M', 'F'], [70, 93]]]",0.9418529937751725
"[['sex', 'pstat', 'age'], [['M', 'F'], ['0', '1'], [70, 93]]]",0.9418529937751725
"[['hgb'], [[12.899999618530273, 15.800000190734863]]]",0.9418529937751692
"[['hgb', 'pstat'], [[12.800000190734863, 15.899999618530273], ['1', '0']]]",0.9418529937751692
"[['hgb', 'sex'], [[12.800000190734863, 15.899999618530273], ['M', 'F']]]",0.9418529937751692
"[['hgb', 'pstat', 'sex'], [[13.100000381469727, 16.600000381469727], ['0', '1'], ['M', 'F']]]",0.9414678560555565
"[['hgb', 'age'], [[11.100000381469727, 17.200000762939453], [65, 85]]]",0.9393143748417472
"[['creat'], [[0.699999988079071, 1.100000023841858]]]",0.9380691596488027
