Rule_Obj,Rule_Score
"[['age'], [[70, 92]]]",0.9418529937751725
"[['sex', 'age'], [['M', 'F'], [70, 92]]]",0.9418529937751725
"[['hgb'], [[12.800000190734863, 15.800000190734863]]]",0.9418529937751692
"[['hgb', 'sex'], [[12.800000190734863, 15.800000190734863], ['M', 'F']]]",0.9418529937751692
"[['hgb', 'pstat'], [[12.800000190734863, 15.800000190734863], ['1', '0']]]",0.9418529937751692
"[['hgb', 'pstat', 'sex'], [[12.800000190734863, 15.800000190734863], ['1', '0'], ['M', 'F']]]",0.9418529937751692
"[['pstat', 'age'], [['0', '1'], [64, 81]]]",0.9418457635713529
"[['pstat', 'age', 'sex'], [['0', '1'], [68, 85], ['M', 'F']]]",0.93938947691563
"[['hgb', 'age'], [[11.100000381469727, 18.899999618530273], [66, 88]]]",0.9389951338712899
"[['creat'], [[0.800000011920929, 1.2000000476837158]]]",0.9380691596488027
