Rule_Obj,Rule_Score
"[['pstat', 'age'], [['0', '1'], [70, 92]]]",0.9418529937751725
"[['age'], [[71, 93]]]",0.9418529937751725
"[['sex', 'age'], [['F', 'M'], [71, 93]]]",0.9418529937751725
"[['hgb'], [[13.199999809265137, 17.200000762939453]]]",0.9415963928841214
"[['pstat', 'sex', 'age'], [['0'], ['F', 'M'], [67, 88]]]",0.9414678560555565
"[['hgb', 'sex'], [[13.0, 16.0], ['M', 'F']]]",0.9409521232768903
"[['pstat', 'hgb'], [['0'], [12.800000190734863, 15.800000190734863]]]",0.938467013749971
"[['age', 'hgb'], [[63, 92], [12.100000381469727, 17.0]]]",0.9367994011777531
"[['sex'], [['M']]]",0.9356047191378228
"[['pstat', 'sex'], [['0', '1'], ['M']]]",0.9356047191378228
