Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,171.46232628822327,2.3,0.940198025303162,8.304159159159168,10.383333333333333,207.65658314564558,207.671875,1665
