Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,192.37020111083984,2.5,0.940198025303162,8.28708800997685,10.383333333333333,207.52479873730604,207.53515625,1871
