Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,154.312020778656,2.6,0.940198025303162,8.294676700111479,10.325000000000001,207.56232232441465,207.5625,1495
