Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,247.02072167396545,2.4,0.9404899302750584,8.301282051282042,11.525,207.71897209448136,207.73046875,2392
