Rule_Obj,Rule_Score
"[['condition', 'age'], [['9', '0', '3', '4', '1'], [52, 81]]]",0.9404982882449416
"[['condition', 'grade', 'sex'], [['1', '4', '9', '0'], ['3', '2', '9'], ['male', 'female']]]",0.940198025303162
"[['grade', 'n-staging', 't-staging'], [['1', '2'], ['2', '3', '0'], ['3', '4']]]",0.9396343346463053
"[['n-staging'], [['2', '0', '1']]]",0.9368548576534177
"[['n-staging', 'sex'], [['1', '2', '0'], ['female', 'male']]]",0.9368548576534177
"[['site', 'n-staging'], [['1', '4', '2'], ['2', '0', '1']]]",0.9368548576534177
"[['treatment', 'n-staging'], [['standard', 'test'], ['1', '2', '0']]]",0.9368548576534177
"[['treatment', 'n-staging', 'site'], [['standard', 'test'], ['1', '2', '0'], ['4', '1', '2']]]",0.9368548576534177
"[['grade', 'n-staging', 'treatment'], [['2', '3', '1', '9'], ['2', '0', '1'], ['standard', 'test']]]",0.9368548576534177
"[['grade', 'n-staging'], [['2', '1', '3', '9'], ['0', '2', '1']]]",0.9368548576534177
