Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,356.5121896266937,2.3,0.940198025303162,8.229377713458753,11.483333333333334,207.70652247648331,207.71875,3455
