Rule_Obj,Rule_Score
"[['condition', 'grade'], [['1', '4', '0', '9'], ['3', '2', '9']]]",0.940198025303162
"[['condition', 'grade', 'n-staging'], [['1', '4', '0', '9'], ['3', '2', '9'], ['0', '2', '1', '3']]]",0.940198025303162
"[['n-staging'], [['0', '2', '1']]]",0.9368548576534177
"[['sex', 'n-staging'], [['male', 'female'], ['0', '2', '1']]]",0.9368548576534177
"[['treatment', 'n-staging'], [['test', 'standard'], ['0', '2', '1']]]",0.9368548576534177
"[['treatment', 'n-staging', 'grade'], [['standard', 'test'], ['0', '2', '1'], ['2', '3', '9', '1']]]",0.9368548576534177
"[['site', 'n-staging'], [['4', '2', '1'], ['0', '2', '1']]]",0.9368548576534177
"[['grade', 'n-staging'], [['2', '3', '9', '1'], ['0', '2', '1']]]",0.9368548576534177
"[['grade', 'sex', 'n-staging'], [['2', '1', '9', '3'], ['male', 'female'], ['0', '1', '2']]]",0.9368548576534177
"[['t-staging', 'grade', 'n-staging'], [['4', '3', '2', '1'], ['9', '3', '1', '2'], ['1', '2', '0']]]",0.9368548576534177
